Well,Cycle,FAM
B4,4,3270.410156
B5,4,4989.115723
B6,4,3377.506348
B7,4,5613.774902
B8,4,4695.65918
B9,4,8443.164063
B10,4,-5031.753906
B11,4,-4602.48584
B12,4,-4342.165039
C1,4,1369.511597
C2,4,4400.718262
C3,4,9798.785156
C4,4,5515.272461
C5,4,7077.496094
C6,4,5404.815918
C7,4,2382.794678
C8,4,-1982.901367
C9,4,-1571.956543
C10,4,-4407.008789
C11,4,-3881.024902
C12,4,-3988.752441
D1,4,-3102.233643
D2,4,1591.30249
D3,4,2290.438232
D4,4,1769.808716
D5,4,-3657.808594
D6,4,4989.573242
D7,4,-4453.23877
D8,4,-4777.28125
D9,4,1163.659912
D10,4,
D11,4,
D12,4,
E1,4,-4153.849609
E2,4,-3442.259766
E3,4,-3167.249268
E4,4,-3863.142334
E5,4,-4429.450684
E6,4,-3361.341797
E7,4,-4269.746582
E8,4,-3716.074951
E9,4,-2679.138184
E10,4,
E11,4,
E12,4,
F1,4,-3990.762451
F2,4,-3785.079834
F3,4,-3885.875
F4,4,-4722.665527
F5,4,-4255.348633
F6,4,-4558.939453
F7,4,-4605.535645
F8,4,-4769.538574
F9,4,-3830.441895
F10,4,
F11,4,
F12,4,-4445.90625
G1,4,-4347.500977
G2,4,-4606.851563
G3,4,-5010.412109
G4,4,-3290.471191
G5,4,-5214.624023
G6,4,-4967.332031
G7,4,-4960.953613
G8,4,-4102.289063
G9,4,-4548.504883
G10,4,
G11,4,
G12,4,-4202.469727
H1,4,-2519.064209
H2,4,-4408.478027
H3,4,-4104.623535
H4,4,-4690.176758
H5,4,-4510.020508
H6,4,-4919.799805
H7,4,-4615.376953
H8,4,-4797.74707
H9,4,-4373.391602
H10,4,
H11,4,
H12,4,-4438.625
A1,5,11119.91309
A2,5,12897.21875
A3,5,10848.81445
A4,5,10170.4043
A5,5,8411.092773
A6,5,17060.26758
A7,5,4993.566895
A8,5,4663.154785
A9,5,5921.344238
A10,5,-3893.343262
A11,5,-4586.595703
A12,5,-4256.48291
B1,5,2628.596436
B2,5,11183.20996
B3,5,10434.36426
B4,5,3957.974854
B5,5,5886.629395
B6,5,4196.425293
B7,5,6561.886719
B8,5,5635.721191
B9,5,9372.916992
B10,5,-5025.871094
B11,5,-4603.231445
B12,5,-4342.480469
C1,5,1902.48645
C2,5,5263.909668
C3,5,10883.94922
C4,5,6398.276855
C5,5,8054.846191
C6,5,6371.661621
C7,5,3017.939453
C8,5,-1622.093872
C9,5,-1126.163452
C10,5,-4409.443359
C11,5,-3836.064941
C12,5,-3989.846436
D1,5,-2963.083008
D2,5,2115.494629
D3,5,3023.132813
D4,5,2456.421875
D5,5,-3587.886963
D6,5,5959.51416
D7,5,-4428.032227
D8,5,-4797.515137
D9,5,1850.692871
D10,5,
D11,5,
D12,5,
E1,5,-4141.34082
E2,5,-3308.818115
E3,5,-3034.53833
E4,5,-3757.428711
E5,5,-4380.922852
E6,5,-3176.700195
E7,5,-4222.507813
E8,5,-3619.163086
E9,5,-2585.710449
E10,5,
E11,5,
E12,5,
F1,5,-4013.875244
F2,5,-3787.053711
F3,5,-3851.161133
F4,5,-4715.507813
F5,5,-4238.047852
F6,5,-4555.173828
F7,5,-4584.226074
F8,5,-4739.157715
F9,5,-3836.383545
F10,5,
F11,5,
F12,5,-4426.52002
G1,5,-4355.725586
G2,5,-4626.433105
G3,5,-5035.456055
G4,5,-3250.430908
G5,5,-5206.241211
G6,5,-4976.764648
G7,5,-4970.307617
G8,5,-4102.336914
G9,5,-4539.620117
G10,5,
G11,5,
G12,5,-4197.424316
H1,5,-2548.741943
H2,5,-4403.664551
H3,5,-4106.05957
H4,5,-4704.884766
H5,5,-4511.010742
H6,5,-4920.532715
H7,5,-4596.734375
H8,5,-4827.737793
H9,5,-4383.820313
H10,5,
H11,5,
H12,5,-4439.500488
A1,6,12214.60352
A2,6,13913.72949
A3,6,11812.68066
A4,6,11124.82129
A5,6,9378.739258
A6,6,17694.95508
A7,6,5579.829102
A8,6,5364.375488
A9,6,6821.378906
A10,6,-3894.659668
A11,6,-4586.762695
A12,6,-4267.316406
B1,6,3157.373047
B2,6,12323.25781
B3,6,11348.94141
B4,6,4639.07959
B5,6,6724.023438
B6,6,4986.224609
B7,6,7471.622559
B8,6,6630.369141
B9,6,10345.51758
B10,6,-5026.530273
B11,6,-4607.518555
B12,6,-4338.793457
C1,6,2417.619873
C2,6,6162.777344
C3,6,11931.02539
C4,6,7332.111816
C5,6,9028.848633
C6,6,7280.205566
C7,6,3877.062256
C8,6,-1227.876831
C9,6,-692.0026855
C10,6,-4401.126953
C11,6,-3777.904785
C12,6,-3989.658203
D1,6,-2825.176758
D2,6,2700.17041
D3,6,3817.157959
D4,6,3157.506104
D5,6,-3516.310059
D6,6,6895.791016
D7,6,-4395.030273
D8,6,-4782.776367
D9,6,2555.740967
D10,6,
D11,6,
D12,6,
E1,6,-4147.242188
E2,6,-3163.559082
E3,6,-2848.877686
E4,6,-3662.166504
E5,6,-4334.969727
E6,6,-2987.782959
E7,6,-4184.521484
E8,6,-3479.771729
E9,6,-2455.14502
E10,6,
E11,6,
E12,6,
F1,6,-4008.523438
F2,6,-3786.9021
F3,6,-3836.626465
F4,6,-4697.419434
F5,6,-4270.987305
F6,6,-4549.132813
F7,6,-4564.324707
F8,6,-4724.288086
F9,6,-3799.212402
F10,6,
F11,6,
F12,6,-4427.015137
G1,6,-4366.832031
G2,6,-4613.402344
G3,6,-5018.23877
G4,6,-3170.912598
G5,6,-5204.769531
G6,6,-4982.17334
G7,6,-4981.531738
G8,6,-4155.027344
G9,6,-4528.935547
G10,6,
G11,6,
G12,6,-4196.874512
H1,6,-2557.759277
H2,6,-4402.248047
H3,6,-4113.125977
H4,6,-4694.825684
H5,6,-4514.491211
H6,6,-4933.416016
H7,6,-4615.323242
H8,6,-4819.246094
H9,6,-4407.773438
H10,6,
H11,6,
H12,6,-4442.061523
A1,7,13102.87305
A2,7,14881.3457
A3,7,12672.02246
A4,7,11905.80664
A5,7,10359.1123
A6,7,18209.48047
A7,7,6170.775879
A8,7,6127.183105
A9,7,7662.857422
A10,7,-3878.15332
A11,7,-4579.131836
A12,7,-4238.461914
B1,7,3729.141113
B2,7,13442.19824
B3,7,12210.74609
B4,7,5433.583008
B5,7,7608.79541
B6,7,5747.185059
B7,7,8209.417969
B8,7,7571.891602
B9,7,11225.0957
B10,7,-5031.842285
B11,7,-4589.327148
B12,7,-4343.536133
C1,7,2875.460205
C2,7,6994.989258
C3,7,12853.95605
C4,7,8108.743164
C5,7,9896.771484
C6,7,8135.75293
C7,7,4746.063965
C8,7,-840.588562
C9,7,-219.5999146
C10,7,-4421.132813
C11,7,-3724.251465
C12,7,-3991.37793
D1,7,-2690.677734
D2,7,3266.32251
D3,7,4524.517578
D4,7,3830.495117
D5,7,-3439.101074
D6,7,7761.575195
D7,7,-4332.546875
D8,7,-4777.875
D9,7,3160.234375
D10,7,
D11,7,
D12,7,
E1,7,-4150.42627
E2,7,-3012.52832
E3,7,-2706.774902
E4,7,-3514.874512
E5,7,-4283.028809
E6,7,-2844.267334
E7,7,-4118.520996
E8,7,-3378.221191
E9,7,-2362.036377
E10,7,
E11,7,
E12,7,
F1,7,-4009.691895
F2,7,-3777.69458
F3,7,-3776.530762
F4,7,-4679.787109
F5,7,-4256.977539
F6,7,-4558.144531
F7,7,-4577.447266
F8,7,-4666.908691
F9,7,-3768.618164
F10,7,
F11,7,
F12,7,-4419.319336
G1,7,-4359.196289
G2,7,-4627.87207
G3,7,-5015.793457
G4,7,-3130.55127
G5,7,-5202.867188
G6,7,-4992.751953
G7,7,-4969.631348
G8,7,-4130.942871
G9,7,-4511.332031
G10,7,
G11,7,
G12,7,-4208.044922
H1,7,-2562.195557
H2,7,-4393.65918
H3,7,-4123.659668
H4,7,-4709.250977
H5,7,-4523.767578
H6,7,-4939.100586
H7,7,-4607.130859
H8,7,-4809.830566
H9,7,-4398.037598
H10,7,
H11,7,
H12,7,-4442.71582
A1,8,13969.04297
A2,8,15761.28516
A3,8,13442.64941
A4,8,12745.36621
A5,8,11289.31641
A6,8,18611.875
A7,8,6745.417969
A8,8,6840.249512
A9,8,8511.052734
A10,8,-3871.201416
A11,8,-4574.980469
A12,8,-4235.353027
B1,8,4272.27002
B2,8,14351.55859
B3,8,12980.85547
B4,8,5930.751465
B5,8,8478.003906
B6,8,6532.682617
B7,8,9162.347656
B8,8,8457.631836
B9,8,12016.66699
B10,8,-5030.885742
B11,8,-4611.887207
B12,8,-4332.939941
C1,8,3354.815918
C2,8,7863.217285
C3,8,13796.2334
C4,8,9090.796875
C5,8,10746.42773
C6,8,8950.896484
C7,8,5307.626953
C8,8,-443.6746216
C9,8,242.228241
C10,8,-4428.678711
C11,8,-3650.856934
C12,8,-3980.680908
D1,8,-2532.31958
D2,8,3832.141846
D3,8,5294.814941
D4,8,4515.92334
D5,8,-3331.15332
D6,8,8631.615234
D7,8,-4281.390625
D8,8,-4773.905762
D9,8,3827.570068
D10,8,
D11,8,
D12,8,
E1,8,-4152.751465
E2,8,-2859.94458
E3,8,-2520.169189
E4,8,-3427.010742
E5,8,-4244.46582
E6,8,-2650.110352
E7,8,-4042.300293
E8,8,-3218.471191
E9,8,-2241.828613
E10,8,
E11,8,
E12,8,
F1,8,-4002.513672
F2,8,-3792.997559
F3,8,-3738.655029
F4,8,-4692.203125
F5,8,-4248.066406
F6,8,-4573.600586
F7,8,-4559.541992
F8,8,-4619.914063
F9,8,-3744.151855
F10,8,
F11,8,
F12,8,-4408.166992
G1,8,-4352.218262
G2,8,-4617.117676
G3,8,-5017.945313
G4,8,-3045.855957
G5,8,-5192.843262
G6,8,-4980.416992
G7,8,-4971.114258
G8,8,-4129.314453
G9,8,-4496.773438
G10,8,
G11,8,
G12,8,-4188.025391
H1,8,-2569.546631
H2,8,-4403.348633
H3,8,-4122.750977
H4,8,-4693.966797
H5,8,-4510.349609
H6,8,-4928.300781
H7,8,-4610.618164
H8,8,-4810.759277
H9,8,-4390.500977
H10,8,
H11,8,
H12,8,-4442.666992
A1,9,14747.57227
A2,9,16572.21484
A3,9,14102.24219
A4,9,13475.91504
A5,9,12100.49902
A6,9,18850.01563
A7,9,7246.708984
A8,9,7588.685059
A9,9,9292.833008
A10,9,-3868.214355
A11,9,-4583.350586
A12,9,-4236.71582
B1,9,4758.792969
B2,9,15244.54199
B3,9,13627.17188
B4,9,6496.912598
B5,9,9252.263672
B6,9,7258.036621
B7,9,9974.317383
B8,9,9193.420898
B9,9,12747.94141
B10,9,-5026.799316
B11,9,-4613.288574
B12,9,-4335.598145
C1,9,3795.880615
C2,9,8660.521484
C3,9,14612.31348
C4,9,9884.375977
C5,9,11486.93848
C6,9,9699.640625
C7,9,5926.233887
C8,9,-80.17367554
C9,9,702.0930786
C10,9,-4422.952148
C11,9,-3579.254395
C12,9,-3973.317871
D1,9,-2392.963623
D2,9,4416.057617
D3,9,6027.651367
D4,9,5148.161133
D5,9,-3254.167725
D6,9,9420.704102
D7,9,-4239.520508
D8,9,-4775.75293
D9,9,4456.227539
D10,9,
D11,9,
D12,9,
E1,9,-4144.875977
E2,9,-2665.538574
E3,9,-2353.266602
E4,9,-3307.481201
E5,9,-4198.757813
E6,9,-2431.225098
E7,9,-3976.736816
E8,9,-3088.493652
E9,9,-2093.712646
E10,9,
E11,9,
E12,9,
F1,9,-3996.831055
F2,9,-3765.038574
F3,9,-3696.947998
F4,9,-4687.912109
F5,9,-4240.959961
F6,9,-4554.904785
F7,9,-4529.039063
F8,9,-4566.433594
F9,9,-3714.458984
F10,9,
F11,9,
F12,9,-4428.501953
G1,9,-4339.075195
G2,9,-4612.626465
G3,9,-5019.130859
G4,9,-2960.145996
G5,9,-5198.625488
G6,9,-4975.671387
G7,9,-4996.329102
G8,9,-4133.069336
G9,9,-4475.446777
G10,9,
G11,9,
G12,9,-4190.59082
H1,9,-2566.206055
H2,9,-4397.019531
H3,9,-4131.513184
H4,9,-4683.017578
H5,9,-4521.678711
H6,9,-4932.351074
H7,9,-4608.26416
H8,9,-4808.165039
H9,9,-4391.920898
H10,9,
H11,9,
H12,9,-4435.647949
A1,10,15437.72266
A2,10,17357.03711
A3,10,14702.10742
A4,10,14024.39844
A5,10,12793.95313
A6,10,19215.14844
A7,10,7779.114746
A8,10,8199.522461
A9,10,9933.098633
A10,10,-3859.894531
A11,10,-4575.241211
A12,10,-4219.393555
B1,10,5226.254883
B2,10,16151.4668
B3,10,14253.0918
B4,10,7243.668945
B5,10,9908.753906
B6,10,7892.541992
B7,10,10632.22266
B8,10,10065.19434
B9,10,13512.46777
B10,10,-5038.987305
B11,10,-4611.768555
B12,10,-4324.275391
C1,10,4221.498535
C2,10,9451.426758
C3,10,15273.73633
C4,10,10511.02637
C5,10,12294.65625
C6,10,10346.41602
C7,10,6669.044434
C8,10,322.7396545
C9,10,1146.944946
C10,10,-4404.987793
C11,10,-3497.235352
C12,10,-3974.025635
D1,10,-2236.654297
D2,10,4971.949707
D3,10,6736.87207
D4,10,5774.961426
D5,10,-3118.777832
D6,10,10150.17969
D7,10,-4145.685547
D8,10,-4753.334961
D9,10,5024.390625
D10,10,
D11,10,
D12,10,
E1,10,-4150.00293
E2,10,-2505.396729
E3,10,-2173.344238
E4,10,-3132.344238
E5,10,-4145.19043
E6,10,-2268.212158
E7,10,-3915.392578
E8,10,-2949.621094
E9,10,-1941.243652
E10,10,
E11,10,
E12,10,
F1,10,-3995.570068
F2,10,-3748.550537
F3,10,-3653.058594
F4,10,-4661.707031
F5,10,-4264.17627
F6,10,-4556.566406
F7,10,-4531.48584
F8,10,-4502.074707
F9,10,-3680.47876
F10,10,
F11,10,
F12,10,-4402.018555
G1,10,-4340.748047
G2,10,-4597.71582
G3,10,-5017.532715
G4,10,-2913.388672
G5,10,-5187.884766
G6,10,-4983.063477
G7,10,-4975.769531
G8,10,-4130.834961
G9,10,-4466.901855
G10,10,
G11,10,
G12,10,-4185.199707
H1,10,-2567.383789
H2,10,-4409.054688
H3,10,-4126.455078
H4,10,-4689.181641
H5,10,-4505.849609
H6,10,-4941.286621
H7,10,-4604.185059
H8,10,-4809.458984
H9,10,-4391.785645
H10,10,
H11,10,
H12,10,-4427.670898
A1,11,16028.61328
A2,11,17842.45117
A3,11,15241.80762
A4,11,14700.4082
A5,11,13609.29688
A6,11,19243.20703
A7,11,8227.394531
A8,11,8797.758789
A9,11,10676.05078
A10,11,-3851.768311
A11,11,-4574.270996
A12,11,-4218.756836
B1,11,5723.573242
B2,11,16724.56836
B3,11,14805.06641
B4,11,7603.410645
B5,11,10742.9707
B6,11,8625.994141
B7,11,11341.85059
B8,11,10842.60938
B9,11,13942.49023
B10,11,-5018.515625
B11,11,-4625.37207
B12,11,-4330.35791
C1,11,4631.61084
C2,11,10301.97656
C3,11,15945.13184
C4,11,11402.93945
C5,11,12890.24902
C6,11,10997.28418
C7,11,7215.456055
C8,11,733.166626
C9,11,1650.993408
C10,11,-4404.886719
C11,11,-3420.957031
C12,11,-3970.909668
D1,11,-2065.510254
D2,11,5627.049316
D3,11,7462.287598
D4,11,6355.243164
D5,11,-3057.346191
D6,11,10917.80859
D7,11,-4116.758789
D8,11,-4757.184082
D9,11,5646.382813
D10,11,
D11,11,
D12,11,
E1,11,-4152.320801
E2,11,-2323.864746
E3,11,-1995.125366
E4,11,-3044.354492
E5,11,-4082.770996
E6,11,-2034.151978
E7,11,-3837.415039
E8,11,-2799.422119
E9,11,-1800.891846
E10,11,
E11,11,
E12,11,
F1,11,-3992.942383
F2,11,-3755.752197
F3,11,-3610.303955
F4,11,-4663.985352
F5,11,-4242.248047
F6,11,-4555.289551
F7,11,-4541.331543
F8,11,-4469.272461
F9,11,-3647.332275
F10,11,
F11,11,
F12,11,-4407.876465
G1,11,-4341.457031
G2,11,-4575.901855
G3,11,-5009.347168
G4,11,-2811.119385
G5,11,-5171.737305
G6,11,-4965.865234
G7,11,-4995.601563
G8,11,-4140.719727
G9,11,-4456.464844
G10,11,
G11,11,
G12,11,-4194.463867
H1,11,-2555.000244
H2,11,-4400.446289
H3,11,-4114.117188
H4,11,-4695.867188
H5,11,-4502.192383
H6,11,-4942.092285
H7,11,-4613.398926
H8,11,-4804.908203
H9,11,-4401.749023
H10,11,
H11,11,
H12,11,-4427.234375
A1,12,16573.07031
A2,12,18380.34375
A3,12,15687.32813
A4,12,15176.97363
A5,12,14170.10059
A6,12,19472.79883
A7,12,8726.607422
A8,12,9416.1875
A9,12,11288.02246
A10,12,-3860.934082
A11,12,-4563.473145
A12,12,-4227.519043
B1,12,6203.472168
B2,12,17489.83594
B3,12,15267.29492
B4,12,8249.705078
B5,12,11433.49805
B6,12,9196.850586
B7,12,11951.50488
B8,12,11465.73633
B9,12,14564.50098
B10,12,-5015.818359
B11,12,-4619.564941
B12,12,-4324.062012
C1,12,5019.100586
C2,12,11102.19531
C3,12,16543.02148
C4,12,11889.20801
C5,12,13433.57617
C6,12,11483.5293
C7,12,7881.186523
C8,12,1125.706787
C9,12,2089.056885
C10,12,-4407.933594
C11,12,-3339.270508
C12,12,-3980.071777
D1,12,-1906.642456
D2,12,6181.737305
D3,12,8118.908203
D4,12,6949.984375
D5,12,-2935.939209
D6,12,11537.875
D7,12,-4031.397461
D8,12,-4752.700195
D9,12,6172.291016
D10,12,
D11,12,
D12,12,
E1,12,-4134.635742
E2,12,-2130.81665
E3,12,-1813.281616
E4,12,-2891.981934
E5,12,-4027.839355
E6,12,-1880.397339
E7,12,-3755.788574
E8,12,-2669.486816
E9,12,-1662.369141
E10,12,
E11,12,
E12,12,
F1,12,-4000.871094
F2,12,-3739.290527
F3,12,-3555.795166
F4,12,-4650.665039
F5,12,-4243.856934
F6,12,-4572.257813
F7,12,-4522.672852
F8,12,-4407.504395
F9,12,-3617.426514
F10,12,
F11,12,
F12,12,-4409.928711
G1,12,-4343.716797
G2,12,-4603.107422
G3,12,-5015.031738
G4,12,-2734.234863
G5,12,-5187.886719
G6,12,-4973.641602
G7,12,-4967.404785
G8,12,-4129.591797
G9,12,-4451.401855
G10,12,
G11,12,
G12,12,-4197.942383
H1,12,-2579.542969
H2,12,-4389.306152
H3,12,-4131.499023
H4,12,-4693.871094
H5,12,-4519.205566
H6,12,-4938.035156
H7,12,-4599.719238
H8,12,-4803.59668
H9,12,-4388.246582
H10,12,
H11,12,
H12,12,-4444.397461
A1,13,17011.98242
A2,13,18922.54883
A3,13,16110.45508
A4,13,15710.57422
A5,13,14802.17969
A6,13,19578.00391
A7,13,9100.743164
A8,13,9862.332031
A9,13,11826.56152
A10,13,-3873.800049
A11,13,-4559.34082
A12,13,-4215.993164
B1,13,6637.688477
B2,13,18145.77734
B3,13,15570.91406
B4,13,8535.242188
B5,13,12053.38965
B6,13,9813.087891
B7,13,12694.54883
B8,13,12245.1377
B9,13,15077.00879
B10,13,-5026.116211
B11,13,-4631.992188
B12,13,-4340.248535
C1,13,5371.364746
C2,13,11862.20313
C3,13,17128.50586
C4,13,12642.2041
C5,13,14062.88672
C6,13,12053.00977
C7,13,8186.049316
C8,13,1555.308838
C9,13,2508.00293
C10,13,-4391.563477
C11,13,-3252.859619
C12,13,-3975.144775
D1,13,-1740.190674
D2,13,6748.811523
D3,13,8817.089844
D4,13,7476.205566
D5,13,-2845.402832
D6,13,12258.81836
D7,13,-4002.476074
D8,13,-4742.279297
D9,13,6701.011719
D10,13,
D11,13,
D12,13,
E1,13,-4124.336426
E2,13,-1940.603149
E3,13,-1615.210938
E4,13,-2794.249023
E5,13,-3969.729248
E6,13,-1685.326172
E7,13,-3672.470703
E8,13,-2476.793701
E9,13,-1498.929932
E10,13,
E11,13,
E12,13,
F1,13,-3989.914551
F2,13,-3760.001465
F3,13,-3519.657715
F4,13,-4681.743164
F5,13,-4242.639648
F6,13,-4557.456543
F7,13,-4496.867676
F8,13,-4348.748047
F9,13,-3580.057129
F10,13,
F11,13,
F12,13,-4396.53125
G1,13,-4331.52832
G2,13,-4566.904297
G3,13,-5024.03418
G4,13,-2634.454834
G5,13,-5161.301758
G6,13,-4957.471191
G7,13,-5010.035156
G8,13,-4137.659668
G9,13,-4446.958008
G10,13,
G11,13,
G12,13,-4174.579102
H1,13,-2582.41333
H2,13,-4390.605469
H3,13,-4118.091797
H4,13,-4685.999512
H5,13,-4445.139648
H6,13,-4948.670898
H7,13,-4605.508789
H8,13,-4799.016602
H9,13,-4403.148438
H10,13,
H11,13,
H12,13,-4425.342773
A1,14,17386.07422
A2,14,19325.34375
A3,14,16472.68555
A4,14,16092.2207
A5,14,15253.32324
A6,14,19673.20508
A7,14,9588.978516
A8,14,10530.27832
A9,14,12315.78809
A10,14,-3865.410156
A11,14,-4551.805664
A12,14,-4218.455566
B1,14,7016.914063
B2,14,18788.85938
B3,14,15907.60547
B4,14,9009.703125
B5,14,12532.54102
B6,14,10373.10449
B7,14,13071.7666
B8,14,12739.21289
B9,14,15616.82227
B10,14,-5021.043457
B11,14,-4624.166992
B12,14,-4315.099609
C1,14,5693.367188
C2,14,12621.64648
C3,14,17595.16406
C4,14,13223.74512
C5,14,14679.55664
