Well,Cycle,FAM
G8,7,-3525.357422
G9,7,-4099.883789
G10,7,
G11,7,16146.90039
G12,7,
H1,7,-1622.727783
H2,7,-3908.618896
H3,7,-3399.728027
H4,7,-1850.113281
H5,7,941.5723877
H6,7,-2588.879395
H7,7,-3922.070313
H8,7,-4263.563477
H9,7,-3840.928711
H10,7,
H11,7,28684.11719
H12,7,
A1,8,39927.43359
A2,8,21130.51953
A3,8,34663.29688
A4,8,-3824.84082
A5,8,-3832.912598
A6,8,-3252.596191
A7,8,-1311.496582
A8,8,-1573.205811
A9,8,-3551.284668
A10,8,-3135.766357
A11,8,11234.87207
A12,8,-3422.10498
B1,8,38747.52344
B2,8,32330.28516
B3,8,36438.21094
B4,8,-3747.93457
B5,8,-3747.700439
B6,8,-3797.290527
B7,8,-4040.820068
B8,8,-4266.163086
B9,8,-4033.633789
B10,8,-4345.643066
B11,8,20467.09766
B12,8,-3540.046875
C1,8,1800.084106
C2,8,2128.92334
C3,8,2927.790039
C4,8,-3660.205811
C5,8,-3551.674072
C6,8,-4275.876465
C7,8,-4311.070313
C8,8,-4118.421875
C9,8,-4394.362305
C10,8,-3883.515137
C11,8,-3640.963379
C12,8,-3335.819336
D1,8,35633.88281
D2,8,30573.08398
D3,8,37525.85547
D4,8,-4068.62207
D5,8,-3331.338867
D6,8,-4146.740234
D7,8,-4061.671143
D8,8,-4205.200684
D9,8,-4184.818359
D10,8,
D11,8,10718.90234
D12,8,
E1,8,28466.49219
E2,8,30783.33594
E3,8,36061.04297
E4,8,-3180.604736
E5,8,-590.130249
E6,8,-1832.679688
E7,8,-3978.145264
E8,8,-3896.901123
E9,8,-4003.288574
E10,8,
E11,8,11959.12988
E12,8,
F1,8,33820.45703
F2,8,18171.2207
F3,8,41175.58203
F4,8,-1356.305298
F5,8,-1745.581177
F6,8,-1703.59436
F7,8,-3933.194092
F8,8,-4273.854004
F9,8,-3919.339844
F10,8,
F11,8,-3589.520996
F12,8,
G1,8,39313.09766
G2,8,38945.95703
G3,8,37238.88672
G4,8,53.05856323
G5,8,-2537.78833
G6,8,-1826.269043
G7,8,-4286.23877
G8,8,-3516.185547
G9,8,-4093.251709
G10,8,
G11,8,18094.36523
G12,8,
H1,8,-1610.179199
H2,8,-3878.202148
H3,8,-3393.486572
H4,8,-1520.084717
H5,8,1604.650024
H6,8,-2326.922852
H7,8,-3932.034668
H8,8,-4275.19873
H9,8,-3829.740479
H10,8,
H11,8,30680.31641
H12,8,
A1,9,41863.26563
A2,9,22750.14258
A3,9,36881.76172
A4,9,-3817.369873
A5,9,-3836.990234
A6,9,-3233.506592
A7,9,-1054.837158
A8,9,-1259.945313
A9,9,-3441.808105
A10,9,-3120.99707
A11,9,12651.26953
A12,9,-3427.807373
B1,9,40544.66797
B2,9,34428.59766
B3,9,38482.34766
B4,9,-3681.209229
B5,9,-3736.828125
B6,9,-3779.681641
B7,9,-4032.149902
B8,9,-4250.359863
B9,9,-4015.178711
B10,9,-4352.09375
B11,9,22021.26953
B12,9,-3532.53418
C1,9,2467.135742
C2,9,2743.794189
C3,9,3663.496582
C4,9,-3665.223389
C5,9,-3517.339844
C6,9,-4258.598633
C7,9,-4303.498535
C8,9,-4108.236328
C9,9,-4373.316406
C10,9,-3866.301758
C11,9,-3646.522461
C12,9,-3306.002441
D1,9,37868.14063
D2,9,32897.71484
D3,9,39891.48047
D4,9,-4051.335205
D5,9,-3287.841797
D6,9,-4131.493164
D7,9,-4038.255859
D8,9,-4201.759766
D9,9,-4195.01709
D10,9,
D11,9,12219.99121
D12,9,
E1,9,30660.35938
E2,9,32951.21094
E3,9,38157.66797
E4,9,-3043.276367
E5,9,-122.9247742
E6,9,-1530.197632
E7,9,-3965.505859
E8,9,-3889.519043
E9,9,-4002.23291
E10,9,
E11,9,13438.49512
E12,9,
F1,9,35972.69141
F2,9,19838.00391
F3,9,43524.89844
F4,9,-950.4153442
F5,9,-1505.552979
F6,9,-1390.360596
F7,9,-3904.077148
F8,9,-4268.328125
F9,9,-3937.749023
F10,9,
F11,9,-3550.333496
F12,9,
G1,9,41499.09375
G2,9,41327.43359
G3,9,39134.64844
G4,9,417.6447754
G5,9,-2247.890869
G6,9,-1530.876099
G7,9,-4268.952148
G8,9,-3491.732422
G9,9,-4092.826172
G10,9,
G11,9,19803.74609
G12,9,
H1,9,-1628.388184
H2,9,-3880.484863
H3,9,-3389.93042
H4,9,-1208.133545
H5,9,2280.186768
H6,9,-2055.4375
H7,9,-3936.16626
H8,9,-4267.262207
H9,9,-3846.519775
H10,9,
H11,9,32527.43359
H12,9,
A1,10,43413.17969
A2,10,24309.88867
A3,10,38736.12109
A4,10,-3818.568359
A5,10,-3810.725586
A6,10,-3211.52124
A7,10,-845.2149658
A8,10,-959.3520508
A9,10,-3328.97998
A10,10,-3104.989746
A11,10,13900.50586
A12,10,-3390.398193
B1,10,42064.21484
B2,10,36756.16797
B3,10,40197.85156
B4,10,-3738.018555
B5,10,-3728.933594
B6,10,-3774.260498
B7,10,-4023.961914
B8,10,-4232.65918
B9,10,-4013.874023
B10,10,-4345.247559
B11,10,23549.83008
B12,10,-3529.91748
C1,10,3033.24292
C2,10,3324.38501
C3,10,4385.132324
C4,10,-3613.179443
C5,10,-3513.149414
C6,10,-4284.250488
C7,10,-4310.061035
C8,10,-4096.298828
C9,10,-4355.501465
C10,10,-3862.041992
C11,10,-3649.110352
C12,10,-3293.771729
D1,10,39776.20313
D2,10,34837.25781
D3,10,41854.17969
D4,10,-4034.509033
D5,10,-3320.477051
D6,10,-4145.556641
D7,10,-4045.495117
D8,10,-4191.701172
D9,10,-4170.128906
D10,10,
D11,10,13579.42578
D12,10,
E1,10,32682.03906
E2,10,35058.45313
E3,10,40026.68359
E4,10,-2951.90918
E5,10,366.4604187
E6,10,-1242.943604
E7,10,-3961.060791
E8,10,-3895.00708
E9,10,-3997.419434
E10,10,
E11,10,14747.22852
E12,10,
F1,10,38053.57422
F2,10,21787.79492
F3,10,45194.87891
F4,10,-636.2356567
F5,10,-1212.000244
F6,10,-1094.878174
F7,10,-3890.669922
F8,10,-4267.866211
F9,10,-3916.553223
F10,10,
F11,10,-3517.844727
F12,10,
G1,10,43299.49609
G2,10,43479.375
G3,10,40939.57422
G4,10,888.9859619
G5,10,-1994.819824
G6,10,-1201.53833
G7,10,-4263.460449
G8,10,-3507.476074
G9,10,-4068.729736
G10,10,
G11,10,21519.23828
G12,10,
H1,10,-1594.273193
H2,10,-3868.661133
H3,10,-3387.228271
H4,10,-847.3494873
H5,10,2917.701904
H6,10,-1781.391846
H7,10,-3928.064209
H8,10,-4250.105469
H9,10,-3819.674316
H10,10,
H11,10,34058.09766
H12,10,
A1,11,44683.54688
A2,11,25582.14844
A3,11,40458.71484
A4,11,-3810.427246
A5,11,-3821.147461
A6,11,-3220.705078
A7,11,-620.0751953
A8,11,-636.7477417
A9,11,-3205.52832
A10,11,-3131.211426
A11,11,15062.23828
A12,11,-3389.060059
B1,11,43558.67188
B2,11,38140
B3,11,41762.79297
B4,11,-3713.574463
B5,11,-3717.544189
B6,11,-3746.710205
B7,11,-4041.179932
B8,11,-4216.709473
B9,11,-4008.133301
B10,11,-4342.080566
B11,11,25225.48438
B12,11,-3507.649658
C1,11,3624.996338
C2,11,3938.001221
C3,11,5146.662109
C4,11,-3617.203125
C5,11,-3515.65625
C6,11,-4269.418945
C7,11,-4288.567383
C8,11,-4086.811523
C9,11,-4334.478027
C10,11,-3845.782227
C11,11,-3646.182861
C12,11,-3279.655029
D1,11,41334.70313
D2,11,36933.27344
D3,11,43358.21484
D4,11,-4027.528564
D5,11,-3276.190918
D6,11,-4117.016113
D7,11,-4053.834961
D8,11,-4181.783203
D9,11,-4167.01709
D10,11,
D11,11,14818.07422
D12,11,
E1,11,34362.91406
E2,11,36810.22266
E3,11,41705.65234
E4,11,-2824.595215
E5,11,848.2012939
E6,11,-901.5616455
E7,11,-3990.83252
E8,11,-3878.638184
E9,11,-4015.141113
E10,11,
E11,11,15972.18066
E12,11,
F1,11,39801.86328
F2,11,23152.22461
F3,11,46713.87109
F4,11,-279.3901062
F5,11,-939.0214844
F6,11,-737.1235962
F7,11,-3938.905518
F8,11,-4264.49707
F9,11,-3918.621094
F10,11,
F11,11,-3514.693848
F12,11,
G1,11,44994.34766
G2,11,45586.27734
G3,11,42280.32813
G4,11,1266.293945
G5,11,-1716.624023
G6,11,-866.9211426
G7,11,-4231.108398
G8,11,-3503.462158
G9,11,-4058.111572
G10,11,
G11,11,23083.34375
G12,11,
H1,11,-1564.892212
H2,11,-3833.631836
H3,11,-3361.511475
H4,11,-507.3304443
H5,11,3561.400879
H6,11,-1511.302856
H7,11,-3923.923828
H8,11,-4251.460938
H9,11,-3816.854736
H10,11,
H11,11,35293.98047
H12,11,
A1,12,45770.80859
A2,12,26938.875
A3,12,42003.625
A4,12,-3806.323975
A5,12,-3806.762939
A6,12,-3196.17627
A7,12,-378.5896606
A8,12,-252.1739807
A9,12,-3111.758545
A10,12,-3126.17041
A11,12,16306.51953
A12,12,-3368.674805
B1,12,44767.67188
B2,12,39683.94531
B3,12,43146.17188
B4,12,-3666.489746
B5,12,-3711.44873
B6,12,-3740.282227
B7,12,-4028.237305
B8,12,-4216.458984
B9,12,-4003.588379
B10,12,-4329.015625
B11,12,26503.28906
B12,12,-3495.407227
C1,12,4213.357422
C2,12,4530.939453
C3,12,5814.936523
C4,12,-3595.177002
C5,12,-3501.095947
C6,12,-4260.088867
C7,12,-4276.296875
C8,12,-4089.649658
C9,12,-4340.669922
C10,12,-3842.361328
C11,12,-3619.97998
C12,12,-3272.601807
D1,12,42758.94141
D2,12,38878.28516
D3,12,44966.88281
D4,12,-4017.379395
D5,12,-3253.053467
D6,12,-4129.952637
D7,12,-4034.878174
D8,12,-4173.01416
D9,12,-4183.893555
D10,12,
D11,12,16080.5625
D12,12,
E1,12,35973.71094
E2,12,38644.88281
E3,12,43100.01563
E4,12,-2672.234619
E5,12,1340.911377
E6,12,-606.4891968
E7,12,-3969.857666
E8,12,-3868.604492
E9,12,-4022.067139
E10,12,
E11,12,17195.15234
E12,12,
F1,12,41346.4375
F2,12,24717.32813
F3,12,48084.42578
F4,12,141.8746033
F5,12,-638.3370361
F6,12,-425.9703064
F7,12,-3924.370117
F8,12,-4247.959961
F9,12,-3934.970947
F10,12,
F11,12,-3503.540283
F12,12,
G1,12,46429.08984
G2,12,46996.46094
G3,12,43569.34375
G4,12,1668.583008
G5,12,-1438.580566
G6,12,-558.8589478
G7,12,-4248.441406
G8,12,-3497.173096
G9,12,-4040.71582
G10,12,
G11,12,24614.84961
G12,12,
H1,12,-1561.598877
H2,12,-3856.982422
H3,12,-3340.564453
H4,12,-156.4273071
H5,12,4213.548828
H6,12,-1229.802979
H7,12,-3926.386963
H8,12,-4238.729492
H9,12,-3800.640137
H10,12,
H11,12,36424.38281
H12,12,
A1,13,46602.49609
A2,13,28212.71094
A3,13,43384.05078
A4,13,-3808.194336
A5,13,-3779.311523
A6,13,-3201.249268
A7,13,-162.2966461
A8,13,57.22149658
A9,13,-2998.818115
A10,13,-3099.658691
A11,13,17375.49805
A12,13,-3372.005615
B1,13,46022.64844
B2,13,40909.34375
B3,13,44386.26563
B4,13,-3642.473877
B5,13,-3685.76123
B6,13,-3715.457275
B7,13,-4031.904541
B8,13,-4231.681641
B9,13,-3993.520996
B10,13,-4318.984375
B11,13,27859.41406
B12,13,-3490.253174
C1,13,4815.083496
C2,13,5160.91748
C3,13,6659.533203
C4,13,-3599.123291
C5,13,-3498.657715
C6,13,-4240.545898
C7,13,-4275.937012
C8,13,-4074.199219
C9,13,-4343.605469
C10,13,-3860.799316
C11,13,-3631.26123
C12,13,-3259.996338
D1,13,43879.21094
D2,13,40571.98438
D3,13,45907.46875
D4,13,-3996.585938
D5,13,-3264.907227
D6,13,-4105.901367
D7,13,-4018.995117
D8,13,-4180.395508
D9,13,-4179.922852
D10,13,
D11,13,17201.03516
D12,13,
E1,13,37279.82813
E2,13,40170.40234
E3,13,44336.91406
E4,13,-2537.584473
E5,13,1869.421753
E6,13,-288.7939453
E7,13,-3931.43042
E8,13,-3865.628418
E9,13,-4032.816406
E10,13,
E11,13,18196.37891
E12,13,
F1,13,42798.28125
F2,13,26140.13867
F3,13,49149.83203
F4,13,544.2173462
F5,13,-348.006897
F6,13,-129.6439514
F7,13,-3882.517822
F8,13,-4246.851563
F9,13,-3921.279785
F10,13,
F11,13,-3498.238281
F12,13,
G1,13,47912.17188
G2,13,48369.66797
G3,13,44734.05078
G4,13,2050.426514
G5,13,-1172.979492
G6,13,-216.8269653
G7,13,-4253.543945
G8,13,-3491.260498
G9,13,-4019.434326
G10,13,
G11,13,26171.9375
G12,13,
H1,13,-1541.627686
H2,13,-3840.661621
H3,13,-3342.315918
H4,13,195.1495972
H5,13,4839.843262
H6,13,-933.4953613
H7,13,-3909.505859
H8,13,-4236.068848
H9,13,-3793.974365
H10,13,
H11,13,37308.53906
H12,13,
A1,14,47329.66016
A2,14,29460.20898
A3,14,44604.42578
A4,14,-3771.651123
A5,14,-3778.523926
A6,14,-3194.414551
A7,14,116.328186
A8,14,428.7624512
A9,14,-2881.339844
A10,14,-3100.238037
A11,14,18488.30664
A12,14,-3376.290039
