Well,Cycle,FAM
E2,6,-4525.921875
E3,6,-4567.742676
E4,6,-4536.456543
E5,6,-4269.255859
E6,6,-4353.077637
E7,6,-4513.27832
E8,6,-4195.123047
E9,6,-4215.520996
E10,6,
E11,6,
E12,6,
F1,6,-3987.881348
F2,6,-3352.677734
F3,6,-4242.013184
F4,6,-4692.480957
F5,6,-4276.602539
F6,6,-4473.786621
F7,6,-4481.72168
F8,6,-4745.710449
F9,6,-4228.212891
F10,6,
F11,6,
F12,6,-4111.119141
G1,6,-4330.730957
G2,6,-4333.33252
G3,6,-4650.752441
G4,6,-3760.362061
G5,6,-4911.379395
G6,6,-4745.458008
G7,6,-4701.778809
G8,6,-4121.867676
G9,6,-4681.609375
G10,6,
G11,6,
G12,6,-4095.982666
H1,6,-2302.334961
H2,6,-4364.878906
H3,6,-3993.552734
H4,6,-4622.992676
H5,6,-4311.651855
H6,6,-4658.51709
H7,6,-4441.425781
H8,6,-4668.175781
H9,6,-4379.546875
H10,6,
H11,6,
H12,6,-3753.94043
A1,7,4130.67041
A2,7,5616.16748
A3,7,7428.823242
A4,7,4745.300293
A5,7,7623.839844
A6,7,7007.338379
A7,7,3307.283447
A8,7,4476.266113
A9,7,1996.714355
A10,7,-3724.143555
A11,7,-4325.26709
A12,7,-3734.951172
B1,7,1212.014404
B2,7,131.5106812
B3,7,-1466.195313
B4,7,3791.875488
B5,7,3672.323975
B6,7,2017.670166
B7,7,919.7213135
B8,7,4173.055176
B9,7,-104.1513672
B10,7,-4644.768555
B11,7,-4190.131348
B12,7,-3932.602051
C1,7,736.8769531
C2,7,-3488.42334
C3,7,3314.082764
C4,7,-1434.162598
C5,7,-2137.900635
C6,7,3484.084717
C7,7,-3852.936035
C8,7,-1834.051514
C9,7,-3011.633789
C10,7,-4049.244629
C11,7,-3731.876709
C12,7,-3729.033203
D1,7,-3928.413818
D2,7,-3230.80542
D3,7,-4218.662598
D4,7,-2608.993652
D5,7,-3185.766846
D6,7,-2109.462402
D7,7,-4000.065186
D8,7,-4544.763672
D9,7,-3966.34082
D10,7,
D11,7,
D12,7,
E1,7,-4133.905762
E2,7,-4523.754883
E3,7,-4559.749023
E4,7,-4537.79248
E5,7,-4207.588867
E6,7,-4315.506348
E7,7,-4494.978516
E8,7,-4199.380371
E9,7,-4241.976563
E10,7,
E11,7,
E12,7,
F1,7,-3995.398926
F2,7,-3369.322266
F3,7,-4227.310547
F4,7,-4698.492188
F5,7,-4287.01416
F6,7,-4483.398438
F7,7,-4481.359863
F8,7,-4757.226074
F9,7,-4265.419922
F10,7,
F11,7,
F12,7,-4119.645508
G1,7,-4322.799316
G2,7,-4344.469727
G3,7,-4682.189453
G4,7,-3772.51416
G5,7,-4889.571289
G6,7,-4745.087402
G7,7,-4716.071289
G8,7,-4143.203613
G9,7,-4667.269531
G10,7,
G11,7,
G12,7,-4105.852539
H1,7,-2282.212402
H2,7,-4370.375977
H3,7,-4004.723389
H4,7,-4617.202637
H5,7,-4315.783203
H6,7,-4656.793457
H7,7,-4442.21875
H8,7,-4681.904297
H9,7,-4379.273438
H10,7,
H11,7,
H12,7,-3763.423096
A1,8,4980.106445
A2,8,6489.02832
A3,8,8246.032227
A4,8,5575.545898
A5,8,8465.419922
A6,8,7781.659668
A7,8,4036.950684
A8,8,5283.764648
A9,8,2685.013428
A10,8,-3729.945557
A11,8,-4324.888184
A12,8,-3749.578613
B1,8,1874.501831
B2,8,675.5050049
B3,8,-1087.994751
B4,8,4760.742188
B5,8,4463.975586
B6,8,2764.042969
B7,8,1584.405396
B8,8,4957.17334
B9,8,404.7328491
B10,8,-4662.73584
B11,8,-4201.960938
B12,8,-3919.446289
C1,8,1332.042236
C2,8,-3415.490234
C3,8,4098.834473
C4,8,-1140.293457
C5,8,-1820.944336
C6,8,4271.089844
C7,8,-3711.411621
C8,8,-1469.353516
C9,8,-2812.989258
C10,8,-4048.206055
C11,8,-3749.106934
C12,8,-3731.503418
D1,8,-3922.813965
D2,8,-3219.748291
D3,8,-4189.306152
D4,8,-2391.774902
D5,8,-3106.99292
D6,8,-1784.976929
D7,8,-3960.442139
D8,8,-4554.880859
D9,8,-3872.669678
D10,8,
D11,8,
D12,8,
E1,8,-4116.615723
E2,8,-4522.164551
E3,8,-4569.86377
E4,8,-4516.498047
E5,8,-4147.325684
E6,8,-4320.525391
E7,8,-4512.139648
E8,8,-4208.638672
E9,8,-4233.038086
E10,8,
E11,8,
E12,8,
F1,8,-4002.27002
F2,8,-3375.789063
F3,8,-4232.765625
F4,8,-4655.191406
F5,8,-4294.408203
F6,8,-4497.90918
F7,8,-4483.697266
F8,8,-4755.441406
F9,8,-4260.9375
F10,8,
F11,8,
F12,8,-4116.101563
G1,8,-4335.249512
G2,8,-4337.837891
G3,8,-4684.871094
G4,8,-3795.105469
G5,8,-4862.719727
G6,8,-4748.436035
G7,8,-4713.876953
G8,8,-4132.211914
G9,8,-4670.044922
G10,8,
G11,8,
G12,8,-4097.312988
H1,8,-2276.157715
H2,8,-4352.179688
H3,8,-3993.839844
H4,8,-4639.605957
H5,8,-4301.474609
H6,8,-4656.474121
H7,8,-4445.735352
H8,8,-4675.021484
H9,8,-4389.312012
H10,8,
H11,8,
H12,8,-3780.792969
A1,9,5864.164063
A2,9,7442.028809
A3,9,9091.916016
A4,9,6521.64209
A5,9,9308.456055
A6,9,8565.693359
A7,9,4827.915039
A8,9,6141.708984
A9,9,3439.919678
A10,9,-3713.010742
A11,9,-4318.548828
A12,9,-3749.313721
B1,9,2580.627441
B2,9,1276.432251
B3,9,-606.6761475
B4,9,5658.365234
B5,9,5257.365723
B6,9,3559.82666
B7,9,2331.919189
B8,9,5776.737305
B9,9,992.4022827
B10,9,-4655.383789
B11,9,-4190.889648
B12,9,-3938.455811
C1,9,2002.803101
C2,9,-3356.564453
C3,9,4924.465332
C4,9,-724.8144531
C5,9,-1480.099976
C6,9,5136.947754
C7,9,-3540.00415
C8,9,-1046.656006
C9,9,-2553.261475
C10,9,-4057.296875
C11,9,-3744.375488
C12,9,-3735.475098
D1,9,-3905.250244
D2,9,-3233.427246
D3,9,-4183.911133
D4,9,-2085.005615
D5,9,-2984.668701
D6,9,-1464.686523
D7,9,-3916.634521
D8,9,-4569.294922
D9,9,-3736.704102
D10,9,
D11,9,
D12,9,
E1,9,-4112.197754
E2,9,-4524.393066
E3,9,-4567.595703
E4,9,-4504.753418
E5,9,-4087.343994
E6,9,-4271.344238
E7,9,-4499.994141
E8,9,-4228.564453
E9,9,-4252.220703
E10,9,
E11,9,
E12,9,
F1,9,-3991.450195
F2,9,-3375.927246
F3,9,-4248.380859
F4,9,-4655.689941
F5,9,-4271.237305
F6,9,-4505.478027
F7,9,-4469.62207
F8,9,-4760.982422
F9,9,-4258.341797
F10,9,
F11,9,
F12,9,-4142.366211
G1,9,-4331.367188
G2,9,-4343.482422
G3,9,-4671.347656
G4,9,-3775.063477
G5,9,-4857.841797
G6,9,-4745.369629
G7,9,-4711.071289
G8,9,-4144.190918
G9,9,-4663.322754
G10,9,
G11,9,
G12,9,-4096.189941
H1,9,-2293.994141
H2,9,-4386.749023
H3,9,-4007.840332
H4,9,-4626.821289
H5,9,-4320.775391
H6,9,-4671.817871
H7,9,-4446.384766
H8,9,-4696.800781
H9,9,-4386.185547
H10,9,
H11,9,
H12,9,-3789.631348
A1,10,6624.746582
A2,10,8169.554688
A3,10,9695.413086
A4,10,7273.464844
A5,10,9920.447266
A6,10,9194.317383
A7,10,5466.59668
A8,10,6800.5
A9,10,4089.953857
A10,10,-3712.384766
A11,10,-4312.63916
A12,10,-3743.163086
B1,10,3205.414795
B2,10,1777.794556
B3,10,-209.4281006
B4,10,6314.168945
B5,10,5893.287109
B6,10,4229.88623
B7,10,2959.571777
B8,10,6448.469238
B9,10,1516.801514
B10,10,-4661.125
B11,10,-4206.953125
B12,10,-3939.129883
C1,10,2585.015137
C2,10,-3310.098389
C3,10,5661.951172
C4,10,-345.9608459
C5,10,-1153.060669
C6,10,5801.210938
C7,10,-3362.07959
C8,10,-663.6084595
C9,10,-2300.26123
C10,10,-4076.458008
C11,10,-3751.649414
C12,10,-3716.844238
D1,10,-3893.646973
D2,10,-3234.71582
D3,10,-4200.019531
D4,10,-1819.212646
D5,10,-2886.182129
D6,10,-1141.846191
D7,10,-3869.935547
D8,10,-4571.949219
D9,10,-3641.5271
D10,10,
D11,10,
D12,10,
E1,10,-4115.783203
E2,10,-4536.001953
E3,10,-4558.351563
E4,10,-4493.172363
E5,10,-4029.174805
E6,10,-4253.299805
E7,10,-4514.895508
E8,10,-4240.26416
E9,10,-4282.03125
E10,10,
E11,10,
E12,10,
F1,10,-3989.507568
F2,10,-3400.62793
F3,10,-4239.833008
F4,10,-4661.606934
F5,10,-4283.671387
F6,10,-4490.816406
F7,10,-4486.657227
F8,10,-4762.717773
F9,10,-4255.321777
F10,10,
F11,10,
F12,10,-4124.597168
G1,10,-4332.963867
G2,10,-4341.217285
G3,10,-4681.199707
G4,10,-3805.786621
G5,10,-4849.841797
G6,10,-4737.912598
G7,10,-4711.052246
G8,10,-4157.503418
G9,10,-4667.462891
G10,10,
G11,10,
G12,10,-4103.044922
H1,10,-2310.936523
H2,10,-4369.533203
H3,10,-4013.169434
H4,10,-4637.691406
H5,10,-4319.802246
H6,10,-4667.068848
H7,10,-4455.422852
H8,10,-4689.624512
H9,10,-4387.097656
H10,10,
H11,10,
H12,10,-3801.187988
A1,11,7391.142578
A2,11,8882.650391
A3,11,10277.38184
A4,11,8025.332031
A5,11,10504.89453
A6,11,9753.352539
A7,11,6135.688965
A8,11,7424.007813
A9,11,4768.770996
A10,11,-3718.345703
A11,11,-4332.885254
A12,11,-3746.416992
B1,11,3813.805664
B2,11,2289.757813
B3,11,262.0430908
B4,11,7138.39502
B5,11,6524.599121
B6,11,4913.075195
B7,11,3671.447754
B8,11,7106.185059
B9,11,2007.07373
B10,11,-4673.087891
B11,11,-4189.923828
B12,11,-3921.433105
C1,11,3238.328125
C2,11,-3226.994629
C3,11,6362.924805
C4,11,9.825622559
C5,11,-810.6976318
C6,11,6509.467773
C7,11,-3198.005127
C8,11,-251.5664673
C9,11,-2027.514038
C10,11,-4061.483643
C11,11,-3768.646484
C12,11,-3715.756348
D1,11,-3866.81958
D2,11,-3211.273926
D3,11,-4188.231934
D4,11,-1531.460205
D5,11,-2778.744873
D6,11,-811.0367432
D7,11,-3820.52002
D8,11,-4572.490234
D9,11,-3476.99292
D10,11,
D11,11,
D12,11,
E1,11,-4095.739502
E2,11,-4543.070313
E3,11,-4556.01416
E4,11,-4461.40332
E5,11,-3957.514404
E6,11,-4231.475098
E7,11,-4515.296875
E8,11,-4235.97168
E9,11,-4272.19873
E10,11,
E11,11,
E12,11,
F1,11,-3991.0354
F2,11,-3420.477539
F3,11,-4235.852051
F4,11,-4643.690918
F5,11,-4286.060547
F6,11,-4507.560547
F7,11,-4480.135742
F8,11,-4756.68457
F9,11,-4274.068359
F10,11,
F11,11,
F12,11,-4134.492188
G1,11,-4333.93457
G2,11,-4318.791016
G3,11,-4672.569336
G4,11,-3814.854492
G5,11,-4798.841797
G6,11,-4737.649414
G7,11,-4733.139648
G8,11,-4155.110352
G9,11,-4658.888184
G10,11,
G11,11,
G12,11,-4097.925781
H1,11,-2291.130127
H2,11,-4381.222168
H3,11,-4002.88916
H4,11,-4630.632813
H5,11,-4316.611816
H6,11,-4674.251465
H7,11,-4454.808594
H8,11,-4671.28125
H9,11,-4391.40918
H10,11,
H11,11,
H12,11,-3795.731934
A1,12,7992.286133
A2,12,9530.360352
A3,12,10738.9082
A4,12,8652.279297
A5,12,10977.40723
A6,12,10182.73145
A7,12,6709.910645
A8,12,7974.430664
A9,12,5300.836426
A10,12,-3717.262451
A11,12,-4325.649902
A12,12,-3732.930664
B1,12,4428.311035
B2,12,2810.945068
B3,12,703.0651855
B4,12,7744.084473
B5,12,7092.595215
B6,12,5526.5625
B7,12,4263.189941
B8,12,7664.786621
B9,12,2511.356201
B10,12,-4667.224609
B11,12,-4173.62793
B12,12,-3927.147949
C1,12,3735.881836
C2,12,-3175.087646
C3,12,6994.311035
C4,12,420.5755005
C5,12,-504.0730591
C6,12,7117.924805
C7,12,-3051.46582
C8,12,132.3474731
C9,12,-1786.506958
C10,12,-4067.665527
C11,12,-3769.580322
C12,12,-3730.858887
D1,12,-3879.623047
D2,12,-3253.928955
D3,12,-4187.934082
