Well,Cycle,FAM
D3,16,20829.02344
D4,16,-4364.827148
D5,16,-3656.626221
D6,16,-4437.35791
D7,16,-4442.234863
D8,16,
D9,16,
D10,16,
D11,16,
D12,16,
E1,16,21630.75586
E2,16,20265.39453
E3,16,23757.17188
E4,16,-4246.812012
E5,16,-4361.552734
E6,16,-4346.100586
E7,16,-4267.052246
E8,16,
E9,16,
E10,16,
E11,16,
E12,16,
F1,16,-3875.828369
F2,16,-3523.411133
F3,16,-3950.829102
F4,16,-4303.388672
F5,16,-4042.049316
F6,16,-4249.365723
F7,16,-4245.470215
F8,16,
F9,16,
F10,16,
F11,16,
F12,16,
G1,16,-4195.820801
G2,16,-4564.513672
G3,16,-4618.327148
G4,16,-3526.411377
G5,16,-4910.476563
G6,16,-4634.736816
G7,16,
G8,16,
G9,16,
G10,16,
G11,16,
G12,16,
H1,16,-2245.82959
H2,16,-4547.238281
H3,16,-4038.883545
H4,16,-4718.829102
H5,16,-4405.65625
H6,16,-4841.231445
H7,16,
H8,16,
H9,16,
H10,16,
H11,16,
H12,16,
A1,17,21027.39258
A2,17,22147.96094
A3,17,21661.41992
A4,17,-4480.468262
A5,17,-4424.944336
A6,17,-4211.257813
A7,17,-3654.728027
A8,17,-4422.020508
A9,17,
A10,17,
A11,17,
A12,17,
B1,17,21967.24023
B2,17,22025.75
B3,17,20788.50586
B4,17,-4101.174316
B5,17,-4072.025146
B6,17,-4354.765137
B7,17,-4502.549805
B8,17,-4708.077148
B9,17,
B10,17,
B11,17,
B12,17,
C1,17,21484.64453
C2,17,21464.31641
C3,17,18734.9082
C4,17,-4004.104736
C5,17,-2592.323242
C6,17,-4668.25293
C7,17,-4584.992676
C8,17,-4494.492188
C9,17,
C10,17,
C11,17,
C12,17,
D1,17,18845.33984
D2,17,23118.44531
D3,17,20933.65234
D4,17,-4328.737305
D5,17,-3631.325684
D6,17,-4428.557129
D7,17,-4414.606934
D8,17,
D9,17,
D10,17,
D11,17,
D12,17,
E1,17,21701.30469
E2,17,20130.41211
E3,17,23831.64063
E4,17,-4237.464355
E5,17,-4339.362305
E6,17,-4339.655273
E7,17,-4276.869141
E8,17,
E9,17,
E10,17,
E11,17,
E12,17,
F1,17,-3839.802246
F2,17,-3527.909668
F3,17,-3929.875
F4,17,-4286.373535
F5,17,-4025.136719
F6,17,-4219.850586
F7,17,-4266.527344
F8,17,
F9,17,
F10,17,
F11,17,
F12,17,
G1,17,-4204.499023
G2,17,-4548.760742
G3,17,-4590.193359
G4,17,-3500.64209
G5,17,-4895.252441
G6,17,-4634.64502
G7,17,
G8,17,
G9,17,
G10,17,
G11,17,
G12,17,
H1,17,-2229.10791
H2,17,-4526.628418
H3,17,-4002.679199
H4,17,-4719.504395
H5,17,-4409.460938
H6,17,-4835.012695
H7,17,
H8,17,
H9,17,
H10,17,
H11,17,
H12,17,
A1,18,21036.47656
A2,18,22386.53125
A3,18,21701.52148
A4,18,-4459.638184
A5,18,-4422.074219
A6,18,-4222.091309
A7,18,-3649.105225
A8,18,-4399.679688
A9,18,
A10,18,
A11,18,
A12,18,
B1,18,22068.42578
B2,18,22114.75
B3,18,20842.91797
B4,18,-4080.9375
B5,18,-4068.968018
B6,18,-4344.227051
B7,18,-4482.948242
B8,18,-4715.066406
B9,18,
B10,18,
B11,18,
B12,18,
C1,18,21554.1582
C2,18,21434.75
C3,18,18778.66211
C4,18,-3971.100586
C5,18,-2451.684326
C6,18,-4643.611328
C7,18,-4588.287109
C8,18,-4485.51416
C9,18,
C10,18,
C11,18,
C12,18,
D1,18,18823.01172
D2,18,23137.98242
D3,18,21022.03516
D4,18,-4335.8125
D5,18,-3616.01416
D6,18,-4415.343262
D7,18,-4431.501953
D8,18,
D9,18,
D10,18,
D11,18,
D12,18,
E1,18,21681.73633
E2,18,20296.39063
E3,18,23880.34375
E4,18,-4209.585449
E5,18,-4343.922852
E6,18,-4307.842773
E7,18,-4254.09082
E8,18,
E9,18,
E10,18,
E11,18,
E12,18,
F1,18,-3836.944336
F2,18,-3512.000977
F3,18,-3945.724121
F4,18,-4262.899414
F5,18,-4010.794922
F6,18,-4225.836426
F7,18,-4222.348633
F8,18,
F9,18,
F10,18,
F11,18,
F12,18,
G1,18,-4177.621094
G2,18,-4534.360352
G3,18,-4584.505859
G4,18,-3494.522949
G5,18,-4874.970703
G6,18,-4629.355957
G7,18,
G8,18,
G9,18,
G10,18,
G11,18,
G12,18,
H1,18,-2223.094727
H2,18,-4519.193359
H3,18,-3994.602783
H4,18,-4712.26123
H5,18,-4377.849609
H6,18,-4837.751465
H7,18,
H8,18,
H9,18,
H10,18,
H11,18,
H12,18,
A1,19,21126.75586
A2,19,22515.27734
A3,19,21764.05469
A4,19,-4449.641602
A5,19,-4402.540039
A6,19,-4212.399902
A7,19,-3645.043701
A8,19,-4398.307617
A9,19,
A10,19,
A11,19,
A12,19,
B1,19,22117.37891
B2,19,22138.69922
B3,19,20899.97852
B4,19,-4083.297363
B5,19,-4062.559814
B6,19,-4322.404785
B7,19,-4489.446289
B8,19,-4695.830078
B9,19,
B10,19,
B11,19,
B12,19,
C1,19,21620.86719
C2,19,21446.85547
C3,19,18859.11523
C4,19,-3966.837402
C5,19,-2379.843506
C6,19,-4645.78418
C7,19,-4570.169922
C8,19,-4478.000488
C9,19,
C10,19,
C11,19,
C12,19,
D1,19,18844.0293
D2,19,23087.79688
D3,19,21018.79688
D4,19,-4318.276367
D5,19,-3595.408691
D6,19,-4404.226563
D7,19,-4415.884766
D8,19,
D9,19,
D10,19,
D11,19,
D12,19,
E1,19,21723.09766
E2,19,20272.46875
E3,19,24027.99219
E4,19,-4212.129883
E5,19,-4314.489746
E6,19,-4301.537109
E7,19,-4260.817871
E8,19,
E9,19,
E10,19,
E11,19,
E12,19,
F1,19,-3832.574219
F2,19,-3537.984863
F3,19,-3928.604492
F4,19,-4254.240723
F5,19,-4004.616943
F6,19,-4213.530273
F7,19,-4239.850586
F8,19,
F9,19,
F10,19,
F11,19,
F12,19,
G1,19,-4160.415527
G2,19,-4526.22168
G3,19,-4591.492188
G4,19,-3491.63916
G5,19,-4868.266113
G6,19,-4632.990234
G7,19,
G8,19,
G9,19,
G10,19,
G11,19,
G12,19,
H1,19,-2217.633789
H2,19,-4513.61084
H3,19,-3983.187988
H4,19,-4710.379395
H5,19,-4369.012695
H6,19,-4833.553223
H7,19,
H8,19,
H9,19,
H10,19,
H11,19,
H12,19,
A1,20,21130.84766
A2,20,22616.88086
A3,20,21776.77344
A4,20,-4433.408203
A5,20,-4405.26123
A6,20,-4207.224609
A7,20,-3646.83252
A8,20,-4401.925781
A9,20,
A10,20,
A11,20,
A12,20,
B1,20,22148.79883
B2,20,22155.36523
B3,20,20865.39063
B4,20,-4083.664307
B5,20,-4043.116943
B6,20,-4307.454102
B7,20,-4474.261719
B8,20,-4683.257813
B9,20,
B10,20,
B11,20,
B12,20,
C1,20,21577.4375
C2,20,21450.85938
C3,20,18878.99219
C4,20,-3953.737793
C5,20,-2296.981201
C6,20,-4634.928711
C7,20,-4584.459961
C8,20,-4460.950195
C9,20,
C10,20,
C11,20,
C12,20,
D1,20,18941.56641
D2,20,23095.69336
D3,20,21178.55078
D4,20,-4312.566895
D5,20,-3607.91748
D6,20,-4388.710938
D7,20,-4401.049805
D8,20,
D9,20,
D10,20,
D11,20,
D12,20,
E1,20,21765.41406
E2,20,20282.52539
E3,20,24131.5293
E4,20,-4190.709473
E5,20,-4300.833984
E6,20,-4278.166992
E7,20,-4235.285645
E8,20,
E9,20,
E10,20,
E11,20,
E12,20,
F1,20,-3820.870117
F2,20,-3494.569824
F3,20,-3900.166504
F4,20,-4239.851563
F5,20,-3990.545898
F6,20,-4203.054688
F7,20,-4197.025879
F8,20,
F9,20,
F10,20,
F11,20,
F12,20,
G1,20,-4161.352539
G2,20,-4517.125977
G3,20,-4575.583496
G4,20,-3462.446777
G5,20,-4860.822754
G6,20,-4622.183594
G7,20,
G8,20,
G9,20,
G10,20,
G11,20,
G12,20,
H1,20,-2197.745361
H2,20,-4510.505859
H3,20,-3979.684082
H4,20,-4703.641602
H5,20,-4363.657715
H6,20,-4790.070801
H7,20,
H8,20,
H9,20,
H10,20,
H11,20,
H12,20,
A1,21,21203.60547
A2,21,22576.79102
A3,21,21782.70703
A4,21,-4425.355957
A5,21,-4381.948242
A6,21,-4198.508789
A7,21,-3627.871338
A8,21,-4393.138672
A9,21,
A10,21,
A11,21,
A12,21,
B1,21,22129.05859
B2,21,21983.16797
B3,21,20879.23438
B4,21,-4109.472168
B5,21,-4039.861084
B6,21,-4318.760254
B7,21,-4451.734375
B8,21,-4661.141113
B9,21,
B10,21,
B11,21,
B12,21,
C1,21,21697.15234
C2,21,21538.48828
C3,21,18953.17188
C4,21,-3935.728516
C5,21,-2191.279785
C6,21,-4609.598145
C7,21,-4581.74707
C8,21,-4450.167969
C9,21,
C10,21,
C11,21,
C12,21,
D1,21,18940.27539
D2,21,23246.37305
D3,21,21220.59375
D4,21,-4304.8125
D5,21,-3604.349854
D6,21,-4380.180176
D7,21,-4393.508789
D8,21,
D9,21,
D10,21,
D11,21,
D12,21,
E1,21,21801.62305
E2,21,20270.25195
E3,21,24239.24023
E4,21,-4203.701172
E5,21,-4309.601074
E6,21,-4289.021484
E7,21,-4240.243164
E8,21,
E9,21,
E10,21,
E11,21,
E12,21,
F1,21,-3807.354736
F2,21,-3512.594727
F3,21,-3905.170898
F4,21,-4264.138672
F5,21,-3971.222168
F6,21,-4165.644531
F7,21,-4198.204102
F8,21,
F9,21,
F10,21,
F11,21,
F12,21,
G1,21,-4151.71582
G2,21,-4496.098633
G3,21,-4572.969727
G4,21,-3445.294678
G5,21,-4841.599609
G6,21,-4582.664063
G7,21,
G8,21,
G9,21,
G10,21,
G11,21,
G12,21,
H1,21,-2177.370117
H2,21,-4498.180664
H3,21,-3963.986084
H4,21,-4701.069336
H5,21,-4348.555664
H6,21,-4811.297852
H7,21,
H8,21,
H9,21,
H10,21,
H11,21,
H12,21,
A1,22,21248.55078
A2,22,22747.97266
A3,22,21822.61328
A4,22,-4430.787109
A5,22,-4374.053711
A6,22,-4173.538086
A7,22,-3630.851563
A8,22,-4390.089355
A9,22,
A10,22,
A11,22,
A12,22,
B1,22,22169.73438
B2,22,22045.24805
B3,22,20938.69531
B4,22,-4062.625
B5,22,-4020.537109
B6,22,-4332.151855
B7,22,-4453.800781
B8,22,-4677.422852
B9,22,
B10,22,
B11,22,
B12,22,
C1,22,21765.23242
C2,22,21477.79688
C3,22,18976.71484
C4,22,-3937.92749
C5,22,-2110.71875
C6,22,-4610.705078
C7,22,-4543.0625
C8,22,-4456.416016
C9,22,
C10,22,
C11,22,
C12,22,
D1,22,18999.37695
D2,22,23195.40234
D3,22,21286.68359
D4,22,-4283.594727
D5,22,-3607.673828
D6,22,-4388.467773
D7,22,-4386.520508
D8,22,
D9,22,
D10,22,
D11,22,
D12,22,
E1,22,21850.04102
E2,22,20339.14258
E3,22,24226.48242
E4,22,-4174.690918
E5,22,-4298.071289
E6,22,-4268.626465
E7,22,-4223.674805
E8,22,
E9,22,
E10,22,
E11,22,
E12,22,
F1,22,-3801.32373
F2,22,-3511.466309
F3,22,-3890.321533
F4,22,-4214.582031
F5,22,-3970.974609
F6,22,-4181.077148
F7,22,-4195.773926
F8,22,
F9,22,
F10,22,
F11,22,
F12,22,
G1,22,-4147.429688
G2,22,-4482.570801
G3,22,-4558.739258
G4,22,-3459.907715
G5,22,-4848.196289
G6,22,-4597.736328
G7,22,
G8,22,
G9,22,
G10,22,
G11,22,
G12,22,
H1,22,-2185.287109
H2,22,-4475.561523
H3,22,-3980.817871
H4,22,-4701.72168
H5,22,-4355.819336
H6,22,-4806.411621
H7,22,
H8,22,
H9,22,
H10,22,
H11,22,
H12,22,
A1,23,21284.76953
A2,23,22751.91211
A3,23,21853.11719
A4,23,-4422.230469
A5,23,-4370.708984
A6,23,-4176.869141
A7,23,-3623.449463
A8,23,-4383.574219
A9,23,
A10,23,
A11,23,
A12,23,
B1,23,22232.12109
B2,23,22076.44531
B3,23,20954.78125
B4,23,-4090.009766
B5,23,-4008.960205
B6,23,-4280.932617
B7,23,-4446.041016
B8,23,-4644.693848
B9,23,
B10,23,
B11,23,
B12,23,
C1,23,21764.57813
C2,23,21524.5332
C3,23,18961.93945
C4,23,-3905.691162
C5,23,-1996.632568
C6,23,-4593.881348
C7,23,-4548.831055
C8,23,-4433.063965
C9,23,
C10,23,
C11,23,
C12,23,
D1,23,18968.78906
D2,23,23227.08203
D3,23,21298.60156
D4,23,-4273.76416
D5,23,-3588.762695
D6,23,-4342.398438
D7,23,-4380.255859
D8,23,
D9,23,
D10,23,
D11,23,
D12,23,
E1,23,21802.25
E2,23,20394.13477
E3,23,24234.34375
E4,23,-4175.260254
E5,23,-4283.539551
E6,23,-4259.887695
E7,23,-4202.867188
E8,23,
E9,23,
E10,23,
E11,23,
E12,23,
F1,23,-3796.544434
F2,23,-3502.318359
F3,23,-3891.226807
F4,23,-4211.806641
F5,23,-3946.102051
F6,23,-4161.616211
F7,23,-4160.754883
F8,23,
F9,23,
F10,23,
F11,23,
F12,23,
G1,23,-4133.300293
G2,23,-4483.826172
G3,23,-4547.441406
G4,23,-3432.266357
G5,23,-4830.242188
G6,23,-4580.80957
G7,23,
G8,23,
G9,23,
G10,23,
G11,23,
G12,23,
H1,23,-2173.965576
H2,23,-4487.206055
H3,23,-3957.992676
H4,23,-4685.260742
H5,23,-4345.293945
H6,23,-4791.819336
H7,23,
H8,23,
H9,23,
H10,23,
H11,23,
H12,23,
A1,24,21292.44141
A2,24,22859.78125
A3,24,21882.61914
A4,24,-4401.863281
A5,24,-4372.595703
A6,24,-4167.688965
A7,24,-3613.26709
A8,24,-4378.220215
A9,24,
A10,24,
A11,24,
A12,24,
B1,24,22225.25
B2,24,22042.55078
B3,24,20952.45703
B4,24,-4041.094727
B5,24,-4020.280762
B6,24,-4299.448242
B7,24,-4459.101074
B8,24,-4639.017578
B9,24,
B10,24,
B11,24,
B12,24,
C1,24,21734.82813
C2,24,21597.0918
C3,24,19071.86328
C4,24,-3901.627197
C5,24,-1848.637695
C6,24,-4586.827148
C7,24,-4503.78125
C8,24,-4446.224121
C9,24,
C10,24,
C11,24,
C12,24,
D1,24,18984.81445
D2,24,23348.50781
D3,24,21332.34766
D4,24,-4280.350586
D5,24,-3545.318848
D6,24,-4363.428711
D7,24,-4374.413086
D8,24,
D9,24,
D10,24,
D11,24,
D12,24,
E1,24,21807.82422
E2,24,20509.7207
E3,24,24271.60156
E4,24,-4153.381836
E5,24,-4280.220215
E6,24,-4262.283203
E7,24,-4222.239258
E8,24,
E9,24,
E10,24,
E11,24,
E12,24,
F1,24,-3797.263184
F2,24,-3472.22583
F3,24,-3883.020264
F4,24,-4188.236328
F5,24,-3967.402344
F6,24,-4179.967773
F7,24,-4203.232422
F8,24,
F9,24,
F10,24,
F11,24,
F12,24,
G1,24,-4106.837891
G2,24,-4481.558594
G3,24,-4541.445801
G4,24,-3429.137451
G5,24,-4806.330078
G6,24,-4579.041504
G7,24,
G8,24,
G9,24,
G10,24,
G11,24,
G12,24,
H1,24,-2159.696289
H2,24,-4478.479492
H3,24,-3955.389404
H4,24,-4687.416016
H5,24,-4331.850586
H6,24,-4780.075684
H7,24,
H8,24,
H9,24,
H10,24,
H11,24,
H12,24,
A1,25,21325.61719
A2,25,22898.17383
A3,25,21912.37695
A4,25,-4383.851563
A5,25,-4354.90918
A6,25,-4171.994141
A7,25,-3602.210449
A8,25,-4356.896484
A9,25,
A10,25,
A11,25,
A12,25,
B1,25,22272.32422
B2,25,22019.28516
B3,25,21010.67188
B4,25,-4036.919678
B5,25,-4001.150635
B6,25,-4275.58252
B7,25,-4424.963867
B8,25,-4638.233887
B9,25,
B10,25,
B11,25,
B12,25,
C1,25,21802.61914
C2,25,21710.54297
C3,25,19013.48438
C4,25,-3919.26123
C5,25,-1780.796875
C6,25,-4575.189941
C7,25,-4522.193359
C8,25,-4440.356934
C9,25,
C10,25,
C11,25,
C12,25,
D1,25,19032.91406
D2,25,23429.87109
D3,25,21354.67773
D4,25,-4264.834961
D5,25,-3547.360107
D6,25,-4342.466797
D7,25,-4360.058105
D8,25,
D9,25,
D10,25,
D11,25,
D12,25,
E1,25,21852.36914
E2,25,20553.33203
E3,25,24294.26953
E4,25,-4147.192383
E5,25,-4245.953125
E6,25,-4224.052734
E7,25,-4196.997559
E8,25,
E9,25,
E10,25,
E11,25,
E12,25,
F1,25,-3770.679932
F2,25,-3444.165527
F3,25,-3876.190674
F4,25,-4185.280273
F5,25,-3951.210938
F6,25,-4151.329102
F7,25,-4158.67334
F8,25,
F9,25,
F10,25,
F11,25,
F12,25,
G1,25,-4105.638184
G2,25,-4449.030273
G3,25,-4543.192383
G4,25,-3410.972656
G5,25,-4814.114258
G6,25,-4553.32373
G7,25,
G8,25,
G9,25,
G10,25,
G11,25,
G12,25,
H1,25,-2154.067627
H2,25,-4451.628418
H3,25,-3940.17627
H4,25,-4684.471191
H5,25,-4325.664063
H6,25,-4771.137207
H7,25,
H8,25,
H9,25,
H10,25,
H11,25,
H12,25,
A1,26,21297.57227
A2,26,22927.64453
A3,26,21922.41602
A4,26,-4394.791992
A5,26,-4338.769531
A6,26,-4144.203125
A7,26,-3589.516846
A8,26,-4356.814453
A9,26,
A10,26,
A11,26,
A12,26,
B1,26,22290.81641
B2,26,22063.89258
B3,26,21050.29102
B4,26,-4054.083008
B5,26,-3982.695801
B6,26,-4293.246094
B7,26,-4428.6875
B8,26,-4646.397461
B9,26,
B10,26,
B11,26,
B12,26,
C1,26,21738.70117
C2,26,21732.75391
C3,26,19026.57227
C4,26,-3853.350586
C5,26,-1670.77124
C6,26,-4567.500488
C7,26,-4516.243652
C8,26,-4424.829102
C9,26,
C10,26,
C11,26,
C12,26,
D1,26,19063.99023
D2,26,23539.39453
D3,26,21380.05859
D4,26,-4261.521484
D5,26,-3537.543457
D6,26,-4340.522461
D7,26,-4354.764648
D8,26,
D9,26,
D10,26,
D11,26,
D12,26,
E1,26,21909.8457
E2,26,20653.29492
E3,26,24298.41406
E4,26,-4166.64209
E5,26,-4245.701172
E6,26,-4197.044922
E7,26,-4198.582031
E8,26,
E9,26,
E10,26,
E11,26,
E12,26,
F1,26,-3761.143066
F2,26,-3437.015381
F3,26,-3863.994629
F4,26,-4196.28125
F5,26,-3926.447754
F6,26,-4139.164063
F7,26,-4139.525391
F8,26,
F9,26,
F10,26,
F11,26,
F12,26,
G1,26,-4101.462402
G2,26,-4461.574219
G3,26,-4528.783203
G4,26,-3391.54834
G5,26,-4788.395508
G6,26,-4556.047363
G7,26,
G8,26,
G9,26,
G10,26,
G11,26,
G12,26,
H1,26,-2140.780762
H2,26,-4437.600586
H3,26,-3929.905273
H4,26,-4693.574707
H5,26,-4313.877441
H6,26,-4765.633789
H7,26,
H8,26,
H9,26,
H10,26,
H11,26,
H12,26,
A1,27,21324.66602
A2,27,22944.00781
A3,27,21933.24609
A4,27,-4380.21875
A5,27,-4351.619141
A6,27,-4140.521484
A7,27,-3574.42041
A8,27,-4339.810547
A9,27,
A10,27,
A11,27,
A12,27,
B1,27,22334.54492
B2,27,22073.48633
B3,27,21014.53711
B4,27,-4055.438965
B5,27,-3981.338379
B6,27,-4297.531738
B7,27,-4436.780273
B8,27,-4649.748047
B9,27,
B10,27,
B11,27,
B12,27,
C1,27,21757.0293
C2,27,21827.32813
C3,27,19114.37695
C4,27,-3860.339355
C5,27,-1561.47168
C6,27,-4550.481934
C7,27,-4468.140137
C8,27,-4422.678223
C9,27,
C10,27,
C11,27,
C12,27,
D1,27,19028.39453
D2,27,23578.8457
D3,27,21400.42773
D4,27,-4244.897461
D5,27,-3519.04541
D6,27,-4324.751953
D7,27,-4314.150391
D8,27,
D9,27,
D10,27,
D11,27,
D12,27,
E1,27,21914.55469
E2,27,20722.47266
E3,27,24325
E4,27,-4138.152832
E5,27,-4232.203125
E6,27,-4212.26709
E7,27,-4189.285156
E8,27,
E9,27,
E10,27,
E11,27,
E12,27,
F1,27,-3743.015869
F2,27,-3440.220703
F3,27,-3851.098145
F4,27,-4170.410156
F5,27,-3911.515137
F6,27,-4144.360352
F7,27,-4163.642578
F8,27,
F9,27,
F10,27,
F11,27,
F12,27,
G1,27,-4083.98584
G2,27,-4447.348145
G3,27,-4509.424316
G4,27,-3382.190674
G5,27,-4773.138184
G6,27,-4524.894531
G7,27,
G8,27,
G9,27,
G10,27,
G11,27,
G12,27,
H1,27,-2113.95459
H2,27,-4426.75293
H3,27,-3918.421143
H4,27,-4669.397461
H5,27,-4292.47168
H6,27,-4740.228516
H7,27,
H8,27,
H9,27,
H10,27,
H11,27,
H12,27,
A1,28,21364.875
A2,28,22975.67773
A3,28,21974.11133
A4,28,-4361.572754
A5,28,-4340.375977
A6,28,-4128.549805
A7,28,-3582.811035
A8,28,-4346.331543
A9,28,
A10,28,
A11,28,
A12,28,
B1,28,22365.89453
B2,28,21990.61523
B3,28,21089.51367
B4,28,-4059.580322
B5,28,-3986.85791
B6,28,-4280.202148
B7,28,-4390.06543
B8,28,-4624.313965
B9,28,
B10,28,
B11,28,
B12,28,
C1,28,21780.22656
C2,28,21878.58008
C3,28,19109.84766
C4,28,-3854.250488
C5,28,-1446.832764
C6,28,-4550.26416
C7,28,-4499.322754
C8,28,-4394.802734
C9,28,
C10,28,
C11,28,
C12,28,
D1,28,19096.94727
D2,28,23600.27148
D3,28,21381.5332
D4,28,-4239.535156
D5,28,-3502.77002
D6,28,-4315.257324
D7,28,-4330.810059
D8,28,
D9,28,
D10,28,
D11,28,
D12,28,
E1,28,21946.97656
E2,28,20634.02344
E3,28,24285.08203
E4,28,-4132.725098
E5,28,-4229.63916
E6,28,-4198.786621
E7,28,-4158.609375
E8,28,
E9,28,
E10,28,
E11,28,
E12,28,
F1,28,-3734.446777
F2,28,-3453.675293
F3,28,-3834.161621
F4,28,-4167.234375
F5,28,-3896.324219
F6,28,-4123.576172
F7,28,-4120.788086
F8,28,
F9,28,
F10,28,
F11,28,
F12,28,
G1,28,-4086.241699
G2,28,-4435.991211
G3,28,-4517.017578
G4,28,-3372.258789
G5,28,-4779.59668
G6,28,-4515.79248
G7,28,
G8,28,
G9,28,
G10,28,
G11,28,
G12,28,
H1,28,-2102.723145
H2,28,-4425.001953
H3,28,-3898.360107
H4,28,-4677.837891
H5,28,-4288.236328
H6,28,-4748.624023
H7,28,
H8,28,
H9,28,
H10,28,
H11,28,
H12,28,
A1,29,21350.95508
A2,29,23014.32813
A3,29,21966.57813
A4,29,-4363.498047
A5,29,-4322.992676
A6,29,-4119.776367
A7,29,-3559.249023
A8,29,-4313.404297
A9,29,
A10,29,
A11,29,
A12,29,
B1,29,22333.52539
B2,29,22139.06641
B3,29,21027.16016
B4,29,-4041.810303
B5,29,-3967.259277
B6,29,-4254.698242
B7,29,-4424.375
B8,29,-4626.866699
B9,29,
B10,29,
B11,29,
B12,29,
C1,29,21795.39648
C2,29,21875.41602
C3,29,19193.16016
C4,29,-3849.930176
C5,29,-1335.05127
C6,29,-4529.86084
C7,29,-4452.657227
C8,29,-4404.581055
C9,29,
C10,29,
C11,29,
C12,29,
D1,29,19210.56055
D2,29,23630.4082
D3,29,21485.99414
D4,29,-4220.376465
D5,29,-3492.076172
D6,29,-4311.728027
D7,29,-4308.509277
D8,29,
D9,29,
D10,29,
D11,29,
D12,29,
E1,29,22059.10938
E2,29,20695.92773
E3,29,24319.77734
E4,29,-4118.493164
E5,29,-4236.084961
E6,29,-4193.446289
E7,29,-4184.467285
E8,29,
E9,29,
E10,29,
E11,29,
E12,29,
F1,29,-3729.138672
F2,29,-3434.062988
F3,29,-3838.585938
F4,29,-4123.568359
F5,29,-3905.092529
F6,29,-4121.044434
F7,29,-4143.157227
F8,29,
F9,29,
F10,29,
F11,29,
F12,29,
G1,29,-4068.116211
G2,29,-4443.150391
G3,29,-4503.113281
G4,29,-3352.931641
G5,29,-4751.459961
G6,29,-4524.658691
G7,29,
G8,29,
G9,29,
G10,29,
G11,29,
G12,29,
H1,29,-2120.527344
H2,29,-4425.058594
H3,29,-3912.838867
H4,29,-4664.523926
H5,29,-4277.82373
H6,29,-4731.330078
H7,29,
H8,29,
H9,29,
H10,29,
H11,29,
H12,29,
A1,30,21398.95313
A2,30,23069.71875
A3,30,21984.76953
A4,30,-4346.219238
A5,30,-4307.906738
A6,30,-4113.980957
A7,30,-3564.543945
A8,30,-4325.032227
A9,30,
A10,30,
A11,30,
A12,30,
B1,30,22327.94141
B2,30,22055.5332
B3,30,21055.67188
B4,30,-4039.306396
B5,30,-3959.326904
B6,30,-4227.241211
B7,30,-4377.893555
B8,30,-4602.103516
B9,30,
B10,30,
B11,30,
B12,30,
C1,30,21876.38281
C2,30,21887.34961
C3,30,19212.85156
C4,30,-3826.90918
C5,30,-1207.773315
C6,30,-4520.986328
C7,30,-4472.857422
C8,30,-4384.663086
C9,30,
C10,30,
C11,30,
C12,30,
D1,30,19207.20898
D2,30,23509.22266
D3,30,21500.39648
D4,30,-4225.705566
D5,30,-3462.638184
D6,30,-4292.40332
D7,30,-4292.625488
D8,30,
D9,30,
D10,30,
D11,30,
D12,30,
E1,30,22084.07031
E2,30,20584.36328
E3,30,24343.58203
E4,30,-4124.306641
E5,30,-4220.741211
E6,30,-4189.512695
E7,30,-4164.853516
E8,30,
E9,30,
E10,30,
E11,30,
E12,30,
F1,30,-3721.217529
F2,30,-3439.413574
F3,30,-3817.026855
F4,30,-4129.770996
F5,30,-3882.490967
F6,30,-4096.138672
F7,30,-4096.192871
F8,30,
F9,30,
F10,30,
F11,30,
F12,30,
G1,30,-4065.862305
G2,30,-4396.745117
G3,30,-4484.458496
G4,30,-3351.695068
G5,30,-4749.530762
G6,30,-4499.010742
G7,30,
G8,30,
G9,30,
G10,30,
G11,30,
G12,30,
H1,30,-2107.282715
H2,30,-4410.905273
H3,30,-3895.105957
H4,30,-4663.51709
H5,30,-4263.473633
H6,30,-4717.433594
H7,30,
H8,30,
H9,30,
H10,30,
H11,30,
H12,30,
A1,31,21427.02344
A2,31,23067.50195
A3,31,22024.16211
A4,31,-4328.974609
A5,31,-4306.853027
A6,31,-4107.361328
A7,31,-3545.085449
A8,31,-4326.374023
A9,31,
A10,31,
A11,31,
A12,31,
B1,31,22439.77734
B2,31,22204.42773
B3,31,21117.83984
B4,31,-3979.049805
B5,31,-3942.243896
B6,31,-4249.466309
B7,31,-4365.86377
B8,31,-4588.000488
B9,31,
B10,31,
B11,31,
B12,31,
C1,31,21931.10547
C2,31,21707.10352
C3,31,19160.06055
C4,31,-3841.706543
C5,31,-1116.70813
C6,31,-4520.480469
C7,31,-4480.068359
C8,31,-4370.205566
C9,31,
C10,31,
C11,31,
C12,31,
D1,31,19141.20313
D2,31,23363.00391
D3,31,21406.29297
D4,31,-4215.229492
D5,31,-3476.146973
D6,31,-4289.920898
D7,31,-4290.560547
D8,31,
D9,31,
D10,31,
D11,31,
D12,31,
E1,31,22069.83984
E2,31,20602.10742
E3,31,24353.99609
E4,31,-4095.413818
E5,31,-4202.59375
E6,31,-4160.736328
E7,31,-4141.87207
E8,31,
E9,31,
E10,31,
E11,31,
E12,31,
F1,31,-3713.148926
F2,31,-3413.018799
F3,31,-3817.006592
F4,31,-4097.955078
F5,31,-3859.966309
F6,31,-4091.779297
F7,31,-4069.97998
F8,31,
F9,31,
F10,31,
F11,31,
F12,31,
G1,31,-4061.989746
G2,31,-4431.961914
G3,31,-4482.335938
G4,31,-3350.791992
G5,31,-4747.638672
G6,31,-4488.482422
G7,31,
G8,31,
G9,31,
G10,31,
G11,31,
G12,31,
H1,31,-2094.82666
H2,31,-4395.250488
