Well,Cycle,Target_Name,Rn,?Rn,
B5,86,OP5,-20.77702522,-7.601210117,
B5,87,OP5,-21.07043457,-7.893359184,
B5,88,OP5,-21.16606712,-7.98773098,
B5,89,OP5,-21.3943119,-8.214715004,
B5,90,OP5,-21.62454224,-8.443685532,
B5,91,OP5,-21.52084541,-8.338727951,
B5,92,OP5,-21.69373512,-8.510356903,
B5,93,OP5,-21.89393997,-8.709300995,
B5,94,OP5,-22.14712715,-8.961227417,
B5,95,OP5,-21.75705528,-8.569895744,
B5,96,OP5,-22.07022667,-8.881806374,
B5,97,OP5,-22.35116959,-9.161488533,
B5,98,OP5,-22.46216202,-9.271221161,
B5,99,OP5,-22.32569122,-9.133489609,
B5,100,OP5,-22.30818367,-9.114721298,
B5,101,OP5,-23.01370239,-9.818979263,
B5,102,OP5,-22.91227341,-9.71628952,
B5,103,OP5,-23.47950363,-10.28225994,
B5,104,OP5,-23.53531837,-10.33681393,
B5,105,OP5,-23.8564167,-10.6566515,
B5,106,OP5,-23.74470711,-10.5436821,
B5,107,OP5,-23.6503315,-10.44804573,
B5,108,OP5,-23.70496559,-10.50141907,
B5,109,OP5,-23.88455009,-10.67974281,
B5,110,OP5,-23.99282646,-10.78675842,
B5,111,OP5,-24.48659325,-11.2792654,
B5,112,OP5,-24.00033951,-10.79175091,
B5,113,OP5,-24.11495399,-10.90510464,
B5,114,OP5,-24.77593422,-11.56482506,
B5,115,OP5,-24.53479385,-11.32242393,
B5,116,OP5,-24.83812141,-11.62449074,
B5,117,OP5,-25.10435486,-11.88946342,
B5,118,OP5,-24.72486877,-11.50871658,
B5,119,OP5,-24.99406242,-11.77665043,
B5,120,OP5,-25.41946983,-12.20079708,
B6,1,OP6,-4.881441593,-0.093605421,
B6,2,OP6,-4.814270973,-0.023823189,
B6,3,OP6,-4.823472977,-0.030413581,
B6,4,OP6,-4.804880142,-0.009209135,
B6,5,OP6,-4.822056293,-0.023773676,
B6,6,OP6,-4.771497726,0.029396502,
B6,7,OP6,-4.781526089,0.021979751,
B6,8,OP6,-4.805366516,0.000750935,
B6,9,OP6,-4.789796829,0.018932233,
B6,10,OP6,-4.796620846,0.014719827,
B6,11,OP6,-4.805397511,0.008554773,
B6,12,OP6,-4.801102161,0.015461733,
B6,13,OP6,-4.817828178,0.001347327,
B6,14,OP6,-4.83394146,-0.012154344,
B6,15,OP6,-4.859991074,-0.035592347,
B6,16,OP6,-4.844927311,-0.017916974,
B6,17,OP6,-4.897079468,-0.067457519,
B6,18,OP6,-4.904538631,-0.072305068,
B6,19,OP6,-4.927773476,-0.092928305,
B6,20,OP6,-4.970680714,-0.133223936,
B6,21,OP6,-4.98067379,-0.14060539,
B6,22,OP6,-4.998969555,-0.156289548,
B6,23,OP6,-4.992647171,-0.147355557,
B6,24,OP6,-5.048287868,-0.200384647,
B6,25,OP6,-4.98504734,-0.134532511,
B6,26,OP6,-5.043557167,-0.190430716,
B6,27,OP6,-5.076239586,-0.220501527,
B6,28,OP6,-5.082659245,-0.224309579,
B6,29,OP6,-5.129732609,-0.268771321,
B6,30,OP6,-5.1396842,-0.276111305,
B6,31,OP6,-5.171433926,-0.305249423,
B6,32,OP6,-5.211365223,-0.342569113,
B6,33,OP6,-5.237407207,-0.36599949,
B6,34,OP6,-5.276678562,-0.402659237,
B6,35,OP6,-5.216959953,-0.340329021,
B6,36,OP6,-5.252826214,-0.373583645,
B6,37,OP6,-5.299424171,-0.417569995,
B6,38,OP6,-5.294103622,-0.409637839,
B6,39,OP6,-5.369512081,-0.48243469,
B6,40,OP6,-5.35586071,-0.466171712,
B6,41,OP6,-5.355781555,-0.463480949,
B6,42,OP6,-5.391086102,-0.496173888,
B6,43,OP6,-5.428826809,-0.531302989,
B6,44,OP6,-5.434836388,-0.53470093,
B6,45,OP6,-5.432409763,-0.529662728,
B6,46,OP6,-5.490431309,-0.585072637,
B6,47,OP6,-5.529182911,-0.621212661,
B6,48,OP6,-5.592048645,-0.681466758,
B6,49,OP6,-5.532641888,-0.619448364,
B6,50,OP6,-5.59017849,-0.674373388,
B6,51,OP6,-5.617238998,-0.69882226,
B6,52,OP6,-5.578304768,-0.657276452,
B6,53,OP6,-5.680028915,-0.756388962,
B6,54,OP6,-5.676616192,-0.750364661,
B6,55,OP6,-5.661897182,-0.733034015,
B6,56,OP6,-5.713889122,-0.782414377,
B6,57,OP6,-5.703634739,-0.769548357,
B6,58,OP6,-5.746560097,-0.809862077,
B6,59,OP6,-5.778117657,-0.83880806,
B6,60,OP6,-5.795367718,-0.853446484,
B6,61,OP6,-5.789827824,-0.845295012,
B6,62,OP6,-5.819202423,-0.872057974,
B6,63,OP6,-5.841517925,-0.891761899,
B6,64,OP6,-5.877540588,-0.925172925,
B6,65,OP6,-5.897550106,-0.942570806,
B6,66,OP6,-5.917981625,-0.960390747,
B6,67,OP6,-5.989548683,-1.029346228,
B6,68,OP6,-6.007557869,-1.044743776,
B6,69,OP6,-6.007036209,-1.041610479,
B6,70,OP6,-6.054057598,-1.086020231,
B6,71,OP6,-6.049414635,-1.07876575,
B6,72,OP6,-6.126866817,-1.153606296,
B6,73,OP6,-6.088244438,-1.112372279,
B6,74,OP6,-6.089440346,-1.11095655,
B6,75,OP6,-6.118467331,-1.137371898,
B6,76,OP6,-6.166132927,-1.182425976,
B6,77,OP6,-6.173888206,-1.187569618,
B6,78,OP6,-6.195054054,-1.206123829,
B6,79,OP6,-6.27456665,-1.283024788,
B6,80,OP6,-6.267336369,-1.273182988,
B6,81,OP6,-6.320864677,-1.32409966,
B6,82,OP6,-6.368676662,-1.369300008,
B6,83,OP6,-6.379647732,-1.37765944,
B6,84,OP6,-6.426568031,-1.421968102,
B6,85,OP6,-6.361271858,-1.354060411,
B6,86,OP6,-6.407138824,-1.397315741,
B6,87,OP6,-6.432546616,-1.420111895,
B6,88,OP6,-6.410455227,-1.395408869,
B6,89,OP6,-6.456068516,-1.43841064,
B6,90,OP6,-6.471495152,-1.451225638,
B6,91,OP6,-6.563845158,-1.540964007,
B6,92,OP6,-6.578231335,-1.552738547,
B6,93,OP6,-6.614889145,-1.58678472,
B6,94,OP6,-6.604067802,-1.57335186,
B6,95,OP6,-6.581608295,-1.548280716,
B6,96,OP6,-6.619324207,-1.583384991,
B6,97,OP6,-6.653740406,-1.615189552,
B6,98,OP6,-6.66720438,-1.626041889,
B6,99,OP6,-6.651877403,-1.608103395,
B6,100,OP6,-6.712012768,-1.665627122,
B6,101,OP6,-6.702231407,-1.653234124,
B6,102,OP6,-6.677668571,-1.626059651,
B6,103,OP6,-6.784666061,-1.730445623,
B6,104,OP6,-6.761098862,-1.704266787,
B6,105,OP6,-6.844747066,-1.785303354,
B6,106,OP6,-6.832896233,-1.770840883,
B6,107,OP6,-6.822748661,-1.758081675,
B6,108,OP6,-6.883334637,-1.816056132,
B6,109,OP6,-6.906275272,-1.836385131,
B6,110,OP6,-6.956594467,-1.884092689,
B6,111,OP6,-6.987232685,-1.912119269,
B6,112,OP6,-6.980978489,-1.903253555,
B6,113,OP6,-7.034580231,-1.95424366,
B6,114,OP6,-6.993820667,-1.910872459,
B6,115,OP6,-7.019287109,-1.933727264,
B6,116,OP6,-7.132411957,-2.044240475,
B6,117,OP6,-7.133654118,-2.042870998,
B6,118,OP6,-7.111628056,-2.018233299,
B6,119,OP6,-7.157418728,-2.061412573,
B6,120,OP6,-7.148207188,-2.049589396,
B7,1,,,,
B7,2,,,,
B7,3,,,,
B7,4,,,,
B7,5,,,,
B7,6,,,,
B7,7,,,,
B7,8,,,,
B7,9,,,,
B7,10,,,,
B7,11,,,,
B7,12,,,,
B7,13,,,,
B7,14,,,,
B7,15,,,,
B7,16,,,,
B7,17,,,,
B7,18,,,,
B7,19,,,,
B7,20,,,,
B7,21,,,,
B7,22,,,,
B7,23,,,,
B7,24,,,,
B7,25,,,,
B7,26,,,,
B7,27,,,,
B7,28,,,,
B7,29,,,,
B7,30,,,,
B7,31,,,,
B7,32,,,,
B7,33,,,,
B7,34,,,,
B7,35,,,,
B7,36,,,,
B7,37,,,,
B7,38,,,,
B7,39,,,,
B7,40,,,,
B7,41,,,,
B7,42,,,,
B7,43,,,,
B7,44,,,,
B7,45,,,,
B7,46,,,,
B7,47,,,,
B7,48,,,,
B7,49,,,,
B7,50,,,,
B7,51,,,,
B7,52,,,,
B7,53,,,,
B7,54,,,,
B7,55,,,,
B7,56,,,,
B7,57,,,,
B7,58,,,,
B7,59,,,,
B7,60,,,,
B7,61,,,,
B7,62,,,,
B7,63,,,,
B7,64,,,,
B7,65,,,,
B7,66,,,,
B7,67,,,,
B7,68,,,,
B7,69,,,,
B7,70,,,,
B7,71,,,,
B7,72,,,,
B7,73,,,,
B7,74,,,,
B7,75,,,,
B7,76,,,,
B7,77,,,,
B7,78,,,,
B7,79,,,,
B7,80,,,,
B7,81,,,,
B7,82,,,,
B7,83,,,,
B7,84,,,,
B7,85,,,,
B7,86,,,,
B7,87,,,,
B7,88,,,,
B7,89,,,,
B7,90,,,,
B7,91,,,,
B7,92,,,,
B7,93,,,,
B7,94,,,,
B7,95,,,,
B7,96,,,,
B7,97,,,,
B7,98,,,,
B7,99,,,,
B7,100,,,,
B7,101,,,,
B7,102,,,,
B7,103,,,,
B7,104,,,,
B7,105,,,,
B7,106,,,,
B7,107,,,,
B7,108,,,,
B7,109,,,,
B7,110,,,,
B7,111,,,,
B7,112,,,,
B7,113,,,,
B7,114,,,,
B7,115,,,,
B7,116,,,,
B7,117,,,,
B7,118,,,,
B7,119,,,,
B7,120,,,,
B8,1,,,,
B8,2,,,,
B8,3,,,,
B8,4,,,,
B8,5,,,,
B8,6,,,,
B8,7,,,,
B8,8,,,,
B8,9,,,,
B8,10,,,,
B8,11,,,,
B8,12,,,,
B8,13,,,,
B8,14,,,,
B8,15,,,,
B8,16,,,,
B8,17,,,,
B8,18,,,,
B8,19,,,,
B8,20,,,,
B8,21,,,,
B8,22,,,,
B8,23,,,,
B8,24,,,,
B8,25,,,,
B8,26,,,,
B8,27,,,,
B8,28,,,,
B8,29,,,,
B8,30,,,,
B8,31,,,,
B8,32,,,,
B8,33,,,,
B8,34,,,,
B8,35,,,,
B8,36,,,,
B8,37,,,,
B8,38,,,,
B8,39,,,,
B8,40,,,,
B8,41,,,,
B8,42,,,,
B8,43,,,,
B8,44,,,,
B8,45,,,,
B8,46,,,,
B8,47,,,,
B8,48,,,,
B8,49,,,,
B8,50,,,,
B8,51,,,,
B8,52,,,,
B8,53,,,,
B8,54,,,,
B8,55,,,,
B8,56,,,,
B8,57,,,,
B8,58,,,,
B8,59,,,,
B8,60,,,,
B8,61,,,,
B8,62,,,,
B8,63,,,,
B8,64,,,,
B8,65,,,,
B8,66,,,,
B8,67,,,,
B8,68,,,,
B8,69,,,,
B8,70,,,,
B8,71,,,,
B8,72,,,,
B8,73,,,,
B8,74,,,,
B8,75,,,,
B8,76,,,,
B8,77,,,,
B8,78,,,,
B8,79,,,,
B8,80,,,,
B8,81,,,,
B8,82,,,,
B8,83,,,,
B8,84,,,,
B8,85,,,,
B8,86,,,,
B8,87,,,,
B8,88,,,,
B8,89,,,,
B8,90,,,,
B8,91,,,,
B8,92,,,,
B8,93,,,,
B8,94,,,,
B8,95,,,,
B8,96,,,,
B8,97,,,,
B8,98,,,,
B8,99,,,,
B8,100,,,,
B8,101,,,,
B8,102,,,,
B8,103,,,,
B8,104,,,,
B8,105,,,,
B8,106,,,,
B8,107,,,,
B8,108,,,,
B8,109,,,,
B8,110,,,,
B8,111,,,,
B8,112,,,,
B8,113,,,,
B8,114,,,,
B8,115,,,,
B8,116,,,,
B8,117,,,,
B8,118,,,,
B8,119,,,,
B8,120,,,,
B9,1,,,,
B9,2,,,,
B9,3,,,,
B9,4,,,,
B9,5,,,,
B9,6,,,,
B9,7,,,,
B9,8,,,,
B9,9,,,,
B9,10,,,,
B9,11,,,,
B9,12,,,,
B9,13,,,,
B9,14,,,,
B9,15,,,,
B9,16,,,,
B9,17,,,,
B9,18,,,,
B9,19,,,,
B9,20,,,,
B9,21,,,,
B9,22,,,,
B9,23,,,,
B9,24,,,,
B9,25,,,,
B9,26,,,,
B9,27,,,,
B9,28,,,,
B9,29,,,,
B9,30,,,,
B9,31,,,,
B9,32,,,,
B9,33,,,,
B9,34,,,,
B9,35,,,,
B9,36,,,,
B9,37,,,,
B9,38,,,,
B9,39,,,,
B9,40,,,,
B9,41,,,,
B9,42,,,,
B9,43,,,,
B9,44,,,,
B9,45,,,,
B9,46,,,,
B9,47,,,,
B9,48,,,,
B9,49,,,,
B9,50,,,,
B9,51,,,,
B9,52,,,,
B9,53,,,,
B9,54,,,,
B9,55,,,,
B9,56,,,,
B9,57,,,,
B9,58,,,,
B9,59,,,,
B9,60,,,,
B9,61,,,,
B9,62,,,,
B9,63,,,,
B9,64,,,,
B9,65,,,,
B9,66,,,,
B9,67,,,,
B9,68,,,,
B9,69,,,,
B9,70,,,,
B9,71,,,,
B9,72,,,,
B9,73,,,,
B9,74,,,,
B9,75,,,,
B9,76,,,,
B9,77,,,,
B9,78,,,,
B9,79,,,,
B9,80,,,,
B9,81,,,,
B9,82,,,,
B9,83,,,,
B9,84,,,,
B9,85,,,,
B9,86,,,,
B9,87,,,,
B9,88,,,,
B9,89,,,,
B9,90,,,,
B9,91,,,,
B9,92,,,,
B9,93,,,,
B9,94,,,,
B9,95,,,,
B9,96,,,,
B9,97,,,,
B9,98,,,,
B9,99,,,,
B9,100,,,,
B9,101,,,,
B9,102,,,,
B9,103,,,,
B9,104,,,,
B9,105,,,,
B9,106,,,,
B9,107,,,,
B9,108,,,,
B9,109,,,,
B9,110,,,,
B9,111,,,,
B9,112,,,,
B9,113,,,,
B9,114,,,,
B9,115,,,,
B9,116,,,,
B9,117,,,,
B9,118,,,,
B9,119,,,,
B9,120,,,,
B10,1,,,,
B10,2,,,,
B10,3,,,,
B10,4,,,,
B10,5,,,,
B10,6,,,,
B10,7,,,,
B10,8,,,,
B10,9,,,,
B10,10,,,,
B10,11,,,,
B10,12,,,,
B10,13,,,,
B10,14,,,,
B10,15,,,,
B10,16,,,,
B10,17,,,,
B10,18,,,,
B10,19,,,,
B10,20,,,,
B10,21,,,,
B10,22,,,,
B10,23,,,,
B10,24,,,,
B10,25,,,,
B10,26,,,,
B10,27,,,,
B10,28,,,,
B10,29,,,,
B10,30,,,,
B10,31,,,,
B10,32,,,,
B10,33,,,,
B10,34,,,,
B10,35,,,,
B10,36,,,,
B10,37,,,,
B10,38,,,,
B10,39,,,,
B10,40,,,,
B10,41,,,,
B10,42,,,,
B10,43,,,,
B10,44,,,,
B10,45,,,,
B10,46,,,,
B10,47,,,,
B10,48,,,,
B10,49,,,,
B10,50,,,,
B10,51,,,,
B10,52,,,,
B10,53,,,,
B10,54,,,,
B10,55,,,,
B10,56,,,,
B10,57,,,,
B10,58,,,,
B10,59,,,,
B10,60,,,,
B10,61,,,,
B10,62,,,,
B10,63,,,,
B10,64,,,,
B10,65,,,,
B10,66,,,,
B10,67,,,,
B10,68,,,,
B10,69,,,,
B10,70,,,,
B10,71,,,,
B10,72,,,,
B10,73,,,,
B10,74,,,,
B10,75,,,,
B10,76,,,,
B10,77,,,,
B10,78,,,,
B10,79,,,,
B10,80,,,,
B10,81,,,,
B10,82,,,,
B10,83,,,,
B10,84,,,,
B10,85,,,,
B10,86,,,,
B10,87,,,,
B10,88,,,,
B10,89,,,,
B10,90,,,,
B10,91,,,,
B10,92,,,,
B10,93,,,,
B10,94,,,,
B10,95,,,,
B10,96,,,,
B10,97,,,,
B10,98,,,,
B10,99,,,,
B10,100,,,,
B10,101,,,,
B10,102,,,,
B10,103,,,,
B10,104,,,,
B10,105,,,,
B10,106,,,,
B10,107,,,,
B10,108,,,,
B10,109,,,,
B10,110,,,,
B10,111,,,,
B10,112,,,,
B10,113,,,,
B10,114,,,,
B10,115,,,,
B10,116,,,,
B10,117,,,,
B10,118,,,,
B10,119,,,,
B10,120,,,,
B11,1,,,,
B11,2,,,,
B11,3,,,,
B11,4,,,,
B11,5,,,,
B11,6,,,,
B11,7,,,,
B11,8,,,,
B11,9,,,,
B11,10,,,,
B11,11,,,,
B11,12,,,,
B11,13,,,,
B11,14,,,,
B11,15,,,,
B11,16,,,,
B11,17,,,,
B11,18,,,,
B11,19,,,,
B11,20,,,,
B11,21,,,,
B11,22,,,,
B11,23,,,,
B11,24,,,,
B11,25,,,,
B11,26,,,,
B11,27,,,,
B11,28,,,,
B11,29,,,,
B11,30,,,,
B11,31,,,,
B11,32,,,,
B11,33,,,,
B11,34,,,,
B11,35,,,,
B11,36,,,,
B11,37,,,,
B11,38,,,,
B11,39,,,,
B11,40,,,,
B11,41,,,,
B11,42,,,,
B11,43,,,,
B11,44,,,,
B11,45,,,,
B11,46,,,,
B11,47,,,,
B11,48,,,,
B11,49,,,,
B11,50,,,,
B11,51,,,,
B11,52,,,,
B11,53,,,,
B11,54,,,,
B11,55,,,,
B11,56,,,,
B11,57,,,,
B11,58,,,,
B11,59,,,,
B11,60,,,,
B11,61,,,,
B11,62,,,,
B11,63,,,,
B11,64,,,,
B11,65,,,,
B11,66,,,,
B11,67,,,,
B11,68,,,,
B11,69,,,,
B11,70,,,,
B11,71,,,,
B11,72,,,,
B11,73,,,,
B11,74,,,,
B11,75,,,,
B11,76,,,,
B11,77,,,,
B11,78,,,,
B11,79,,,,
B11,80,,,,
B11,81,,,,
B11,82,,,,
B11,83,,,,
B11,84,,,,
B11,85,,,,
B11,86,,,,
B11,87,,,,
B11,88,,,,
B11,89,,,,
B11,90,,,,
B11,91,,,,
B11,92,,,,
B11,93,,,,
B11,94,,,,
B11,95,,,,
B11,96,,,,
B11,97,,,,
B11,98,,,,
B11,99,,,,
B11,100,,,,
B11,101,,,,
B11,102,,,,
B11,103,,,,
B11,104,,,,
B11,105,,,,
B11,106,,,,
B11,107,,,,
B11,108,,,,
B11,109,,,,
B11,110,,,,
B11,111,,,,
B11,112,,,,
B11,113,,,,
B11,114,,,,
B11,115,,,,
B11,116,,,,
B11,117,,,,
B11,118,,,,
B11,119,,,,
B11,120,,,,
B12,1,,,,
B12,2,,,,
B12,3,,,,
B12,4,,,,
B12,5,,,,
B12,6,,,,
B12,7,,,,
B12,8,,,,
B12,9,,,,
B12,10,,,,
B12,11,,,,
B12,12,,,,
B12,13,,,,
B12,14,,,,
B12,15,,,,
B12,16,,,,
B12,17,,,,
B12,18,,,,
B12,19,,,,
B12,20,,,,
B12,21,,,,
B12,22,,,,
B12,23,,,,
B12,24,,,,
B12,25,,,,
B12,26,,,,
B12,27,,,,
B12,28,,,,
B12,29,,,,
B12,30,,,,
B12,31,,,,
B12,32,,,,
B12,33,,,,
B12,34,,,,
B12,35,,,,
B12,36,,,,
B12,37,,,,
B12,38,,,,
B12,39,,,,
B12,40,,,,
B12,41,,,,
B12,42,,,,
B12,43,,,,
B12,44,,,,
B12,45,,,,
B12,46,,,,
B12,47,,,,
B12,48,,,,
B12,49,,,,
B12,50,,,,
B12,51,,,,
B12,52,,,,
B12,53,,,,
B12,54,,,,
B12,55,,,,
B12,56,,,,
B12,57,,,,
B12,58,,,,
B12,59,,,,
B12,60,,,,
B12,61,,,,
B12,62,,,,
B12,63,,,,
B12,64,,,,
B12,65,,,,
B12,66,,,,
B12,67,,,,
B12,68,,,,
B12,69,,,,
B12,70,,,,
B12,71,,,,
B12,72,,,,
B12,73,,,,
B12,74,,,,
B12,75,,,,
B12,76,,,,
B12,77,,,,
B12,78,,,,
B12,79,,,,
B12,80,,,,
B12,81,,,,
B12,82,,,,
B12,83,,,,
B12,84,,,,
B12,85,,,,
B12,86,,,,
B12,87,,,,
B12,88,,,,
B12,89,,,,
B12,90,,,,
B12,91,,,,
B12,92,,,,
B12,93,,,,
B12,94,,,,
B12,95,,,,
B12,96,,,,
B12,97,,,,
B12,98,,,,
B12,99,,,,
B12,100,,,,
B12,101,,,,
B12,102,,,,
B12,103,,,,
B12,104,,,,
B12,105,,,,
B12,106,,,,
B12,107,,,,
B12,108,,,,
B12,109,,,,
B12,110,,,,
B12,111,,,,
B12,112,,,,
B12,113,,,,
B12,114,,,,
B12,115,,,,
B12,116,,,,
B12,117,,,,
B12,118,,,,
B12,119,,,,
B12,120,,,,
C1,1,OP1,-4.803924084,-0.169515133,
C1,2,OP1,-4.738612652,-0.089065075,
C1,3,OP1,-4.686847687,-0.022161484,
C1,4,OP1,-4.653462887,0.026361942,
C1,5,OP1,-4.69918108,-0.004217625,
C1,6,OP1,-4.692106724,0.017995358,
C1,7,OP1,-4.743218899,-0.017978191,
C1,8,OP1,-4.703600407,0.036778927,
C1,9,OP1,-4.796524048,-0.041006088,
C1,10,OP1,-4.782335758,-0.011679173,
C1,11,OP1,-4.796924114,-0.011128902,
C1,12,OP1,-4.780585289,0.020348549,
C1,13,OP1,-4.829958439,-0.013885975,
C1,14,OP1,-4.85242939,-0.0212183,
C1,15,OP1,-4.853745461,-0.007395744,
C1,16,OP1,-4.969232082,-0.10774374,
C1,17,OP1,-4.851576805,0.025050163,
C1,18,OP1,-4.938313484,-0.04654789,
C1,19,OP1,-4.966525555,-0.059621334,
C1,20,OP1,-4.958883286,-0.036840439,
C1,21,OP1,-5.022274494,-0.085093021,
C1,22,OP1,-5.006203175,-0.053883076,
C1,23,OP1,-5.02763319,-0.060174465,
C1,24,OP1,-5.040624142,-0.058026791,
C1,25,OP1,-5.044363022,-0.046627045,
C1,26,OP1,-5.07084322,-0.057968616,
C1,27,OP1,-5.149217129,-0.121203899,
C1,28,OP1,-5.186376095,-0.143224239,
C1,29,OP1,-5.183994293,-0.125703812,
C1,30,OP1,-5.192367077,-0.118937969,
C1,31,OP1,-5.168441772,-0.079874039,
C1,32,OP1,-5.301869392,-0.198163033,
C1,33,OP1,-5.25178957,-0.132944584,
C1,34,OP1,-5.316791534,-0.182807922,
C1,35,OP1,-5.333981991,-0.184859753,
C1,36,OP1,-5.316540718,-0.152279854,
C1,37,OP1,-5.394193649,-0.214794159,
C1,38,OP1,-5.468527317,-0.273989201,
C1,39,OP1,-5.478702068,-0.269025326,
C1,40,OP1,-5.489439011,-0.264623642,
C1,41,OP1,-5.525204659,-0.285250664,
C1,42,OP1,-5.537966251,-0.282873631,
C1,43,OP1,-5.496258259,-0.226027012,
C1,44,OP1,-5.536596298,-0.251226425,
C1,45,OP1,-5.567518711,-0.267010212,
C1,46,OP1,-5.640712738,-0.325065613,
C1,47,OP1,-5.655339241,-0.32455349,
C1,48,OP1,-5.601976395,-0.256052017,
C1,49,OP1,-5.684799194,-0.323736191,
C1,50,OP1,-5.729549885,-0.353348255,
C1,51,OP1,-5.704008102,-0.312667847,
C1,52,OP1,-5.705611706,-0.299132824,
C1,53,OP1,-5.743347168,-0.32172966,
C1,54,OP1,-5.753689289,-0.316933155,
C1,55,OP1,-5.865376472,-0.413481712,
C1,56,OP1,-5.828295708,-0.361262322,
C1,57,OP1,-5.893052578,-0.410880566,
C1,58,OP1,-5.94399929,-0.446688652,
C1,59,OP1,-5.930064201,-0.417614937,
C1,60,OP1,-5.96988821,-0.44230032,
C1,61,OP1,-5.929615974,-0.386889458,
C1,62,OP1,-5.916471004,-0.358605862,
C1,63,OP1,-6.014890194,-0.441886425,
C1,64,OP1,-5.992929935,-0.40478754,
C1,65,OP1,-6.056386471,-0.45310545,
C1,66,OP1,-6.087397099,-0.468977451,
C1,67,OP1,-6.094489098,-0.460930824,
C1,68,OP1,-6.18251276,-0.533815861,
C1,69,OP1,-6.182161331,-0.518325806,
C1,70,OP1,-6.181681156,-0.502707005,
C1,71,OP1,-6.150685787,-0.45657301,
C1,72,OP1,-6.15943718,-0.450185776,
C1,73,OP1,-6.212043285,-0.487653256,
C1,74,OP1,-6.196043491,-0.456514835,
C1,75,OP1,-6.228939056,-0.474271774,
C1,76,OP1,-6.273842335,-0.504036427,
C1,77,OP1,-6.307336807,-0.522392273,
C1,78,OP1,-6.346101761,-0.546018601,
C1,79,OP1,-6.321600437,-0.506378651,
C1,80,OP1,-6.370432854,-0.540072441,
C1,81,OP1,-6.485463142,-0.639964104,
C1,82,OP1,-6.360271454,-0.499633789,
C1,83,OP1,-6.376567364,-0.500791073,
C1,84,OP1,-6.49190712,-0.600992203,
C1,85,OP1,-6.484479427,-0.578425884,
C1,86,OP1,-6.499333858,-0.578141689,
C1,87,OP1,-6.573496342,-0.637165546,
C1,88,OP1,-6.54721117,-0.595741749,
C1,89,OP1,-6.616823673,-0.650215626,
C1,90,OP1,-6.636802673,-0.655056,
C1,91,OP1,-6.728654861,-0.731769562,
C1,92,OP1,-6.717663765,-0.705639839,
C1,93,OP1,-6.687660217,-0.660497665,
C1,94,OP1,-6.695522308,-0.65322113,
C1,95,OP1,-6.707030773,-0.649590969,
C1,96,OP1,-6.751309872,-0.678731442,
C1,97,OP1,-6.778402805,-0.690685749,
C1,98,OP1,-6.765543461,-0.662687779,
C1,99,OP1,-6.772652626,-0.654658318,
C1,100,OP1,-6.843319416,-0.710186482,
C1,101,OP1,-6.872916222,-0.724644661,
C1,102,OP1,-6.853924751,-0.690514565,
C1,103,OP1,-6.869130135,-0.690581322,
C1,104,OP1,-6.914766312,-0.721078873,
C1,105,OP1,-6.95872879,-0.749902725,
C1,106,OP1,-6.943124294,-0.719159603,
C1,107,OP1,-7.022005081,-0.782901764,
C1,108,OP1,-7.014494896,-0.760252953,
C1,109,OP1,-7.037661552,-0.768280983,
C1,110,OP1,-7.040784359,-0.756265163,
C1,111,OP1,-7.103872776,-0.804214954,
C1,112,OP1,-7.166365147,-0.851568699,
C1,113,OP1,-7.137207985,-0.807272911,
C1,114,OP1,-7.131856441,-0.786782742,
C1,115,OP1,-7.139106274,-0.778893948,
C1,116,OP1,-7.227246284,-0.851895332,
C1,117,OP1,-7.273243427,-0.882753849,
C1,118,OP1,-7.18737793,-0.781749725,
C1,119,OP1,-7.284198284,-0.863431454,
C1,120,OP1,-7.301352501,-0.865447044,
C2,1,OP2,-5.692346573,-0.127858639,
C2,2,OP2,-5.533034801,0.098684743,
C2,3,OP2,-5.513803959,0.185147196,
C2,4,OP2,-5.922941685,-0.156758934,
C2,5,OP2,-5.96905899,-0.13564463,
C2,6,OP2,-5.899668694,0.000977278,
C2,7,OP2,-5.861598492,0.10627909,
C2,8,OP2,-5.820538998,0.214570195,
C2,9,OP2,-5.866978168,0.235362619,
C2,10,OP2,-5.928560734,0.241011664,
C2,11,OP2,-5.936920166,0.299883843,
C2,12,OP2,-5.952492714,0.35154289,
C2,13,OP2,-6.055548191,0.315719038,
C2,14,OP2,-6.022111893,0.416386932,
C2,15,OP2,-6.072044849,0.433685601,
C2,16,OP2,-5.900698185,0.672263861,
C2,17,OP2,-6.034740448,0.605453193,
C2,18,OP2,-6.147039413,0.560385823,
C2,19,OP2,-6.164009571,0.610647321,
C2,20,OP2,-6.188612938,0.653275549,
C2,21,OP2,-6.153963566,0.755156517,
C2,22,OP2,-6.102757931,0.873593748,
C2,23,OP2,-6.144742966,0.898840308,
C2,24,OP2,-6.22829628,0.882518649,
C2,25,OP2,-6.201470375,0.97657615,
C2,26,OP2,-6.259194851,0.986083269,
C2,27,OP2,-6.337417126,0.97509259,
C2,28,OP2,-6.281404495,1.098336816,
C2,29,OP2,-6.403020859,1.043952107,
C2,30,OP2,-6.407837391,1.106367111,
C2,31,OP2,-6.437892437,1.14354372,
C2,32,OP2,-6.447926521,1.200741291,
C2,33,OP2,-6.357649326,1.358250022,
C2,34,OP2,-6.405131817,1.377999187,
C2,35,OP2,-6.437246323,1.413116217,
C2,36,OP2,-6.501817703,1.415776491,
C2,37,OP2,-6.462140083,1.522685766,
C2,38,OP2,-6.619167805,1.432889581,
C2,39,OP2,-6.57085228,1.548436761,
