Well,Cycle,FAM
B4,10,
B5,10,-804.9014893
B6,10,
B7,10,
B8,10,
B9,10,
B10,10,
B11,10,
B12,10,-1109.170654
C1,10,81278.25781
C2,10,67569.00781
C3,10,62373.54688
C4,10,
C5,10,-714.6829834
C6,10,
C7,10,
C8,10,
C9,10,
C10,10,
C11,10,
C12,10,-1148.74231
D1,10,41661
D2,10,40906.1875
D3,10,22170.43164
D4,10,
D5,10,
D6,10,
D7,10,
D8,10,
D9,10,
D10,10,
D11,10,
D12,10,
E1,10,24719.73047
E2,10,28599.73047
E3,10,4703.616211
E4,10,
E5,10,
E6,10,
E7,10,
E8,10,
E9,10,
E10,10,
E11,10,
E12,10,
F1,10,10238.40234
F2,10,1141.606934
F3,10,-912.0411377
F4,10,
F5,10,
F6,10,
F7,10,
F8,10,
F9,10,
F10,10,
F11,10,
F12,10,
G1,10,-188.1333313
G2,10,-1122.920898
G3,10,-1740.884521
G4,10,
G5,10,
G6,10,
G7,10,
G8,10,
G9,10,
G10,10,
G11,10,
G12,10,
H1,10,894.9578247
H2,10,-1159.673584
H3,10,-1109.25293
H4,10,
H5,10,
H6,10,
H7,10,
H8,10,
H9,10,
H10,10,
H11,10,
H12,10,
A1,11,88304.24219
A2,11,86006.03125
A3,11,86667.4375
A4,11,
A5,11,-1277.311157
A6,11,
A7,11,
A8,11,
A9,11,
A10,11,
A11,11,
A12,11,-790.833252
B1,11,83715.9375
B2,11,76660.44531
B3,11,74485.61719
B4,11,
B5,11,-754.4053345
B6,11,
B7,11,
B8,11,
B9,11,
B10,11,
B11,11,
B12,11,-1038.177002
C1,11,83559.07813
C2,11,70625.5
C3,11,65597.17188
C4,11,
C5,11,-611.2053223
C6,11,
C7,11,
C8,11,
C9,11,
C10,11,
C11,11,
C12,11,-1113.057129
D1,11,44737.28125
D2,11,44186.50781
D3,11,23852.48633
D4,11,
D5,11,
D6,11,
D7,11,
D8,11,
D9,11,
D10,11,
D11,11,
D12,11,
E1,11,27061.72656
E2,11,31296.7168
E3,11,5419.943359
E4,11,
E5,11,
E6,11,
E7,11,
E8,11,
E9,11,
E10,11,
E11,11,
E12,11,
F1,11,11351.81836
F2,11,1331.342285
F3,11,-847.9562988
F4,11,
F5,11,
F6,11,
F7,11,
F8,11,
F9,11,
F10,11,
F11,11,
F12,11,
G1,11,-90.77914429
G2,11,-1035.056396
G3,11,-1691.692383
G4,11,
G5,11,
G6,11,
G7,11,
G8,11,
G9,11,
G10,11,
G11,11,
G12,11,
H1,11,947.7180176
H2,11,-1100.880371
H3,11,-1063.895142
H4,11,
H5,11,
H6,11,
H7,11,
H8,11,
H9,11,
H10,11,
H11,11,
H12,11,
A1,12,89699.6875
A2,12,87542.08594
A3,12,88089.76563
A4,12,
A5,12,-1214.814697
A6,12,
A7,12,
A8,12,
A9,12,
