Well,Cycle,FAM
D9,6,-3326.821289
D10,6,
D11,6,
D12,6,
E1,6,-3454.932861
E2,6,-3432.871582
E3,6,-2147.205078
E4,6,-3493.20459
E5,6,332.574707
E6,6,-1362.607178
E7,6,-3435.97998
E8,6,-3271.35083
E9,6,-3482.189453
E10,6,
E11,6,
E12,6,
F1,6,-3601.655518
F2,6,-3042.496582
F3,6,-3282.181885
F4,6,-4090.003906
F5,6,-3016.907471
F6,6,-3351.51123
F7,6,-3552.078857
F8,6,-4026.917969
F9,6,-3291.918701
F10,6,
F11,6,
F12,6,-3552.717773
G1,6,-3582.695801
G2,6,-3794.063721
G3,6,-3878.819824
G4,6,-3090.84375
G5,6,-4043.841309
G6,6,-4207.202637
G7,6,-4012.450928
G8,6,-3575.003662
G9,6,-4061.679443
G10,6,
G11,6,
G12,6,-3279.447998
H1,6,-1611.919678
H2,6,-3931.622314
H3,6,-3495.229492
H4,6,-4199.785156
H5,6,-3852.87085
H6,6,-4285.596191
H7,6,-3935.400635
H8,6,-4313.336914
H9,6,-3853.328369
H10,6,
H11,6,
H12,6,-3433.366699
A1,7,21342.80273
A2,7,20954.25977
A3,7,19047.80078
A4,7,19878.24805
A5,7,18995.52344
A6,7,16734.9668
A7,7,15590.40039
A8,7,16609.35938
A9,7,13698.93945
A10,7,-3095.866699
A11,7,-3703.193359
A12,7,-3434.178711
B1,7,12952.03027
B2,7,13165.07813
B3,7,16013.15332
B4,7,19228.71875
B5,7,15990.41602
B6,7,21603.98047
B7,7,1702.999878
B8,7,8521.976563
B9,7,1929.564697
B10,7,-4195.481934
B11,7,-3592.925781
B12,7,-3506.567627
C1,7,-3527.81665
C2,7,13395.92676
C3,7,11552.01074
C4,7,13579.20898
C5,7,15158.09277
C6,7,20449.38867
C7,7,-3091.783203
C8,7,1116.964355
C9,7,-2612.523926
C10,7,-3722.352783
C11,7,-3539.626465
C12,7,-3229.012939
D1,7,3328.131348
D2,7,5167.87793
D3,7,1599.865845
D4,7,8633.338867
D5,7,1005.60376
D6,7,7951.025391
D7,7,1126.481445
D8,7,68.91448975
D9,7,-3212.819092
D10,7,
D11,7,
D12,7,
E1,7,-3430.217041
E2,7,-3326.845459
E3,7,-1889.785889
E4,7,-3431.839111
E5,7,1042.074097
E6,7,-996.2685547
E7,7,-3398.018311
E8,7,-3294.235107
E9,7,-3484.890137
E10,7,
E11,7,
E12,7,
F1,7,-3591.5625
F2,7,-3033.365723
F3,7,-3287.284912
F4,7,-4083.144531
F5,7,-2932.636719
F6,7,-3328.770996
F7,7,-3559.458008
F8,7,-4037.885742
F9,7,-3211.4729
F10,7,
F11,7,
F12,7,-3555.56665
G1,7,-3572.522217
G2,7,-3800.748047
G3,7,-3876.759521
G4,7,-3075.353027
G5,7,-3981.441895
G6,7,-4178.970703
G7,7,-4008.986328
G8,7,-3587.743652
G9,7,-4037.141113
G10,7,
G11,7,
G12,7,-3266.927246
H1,7,-1613.371216
H2,7,-3945.263916
H3,7,-3494.029297
H4,7,-4178.042969
H5,7,-3853.325195
H6,7,-4282.629883
H7,7,-3933.026855
H8,7,-4323.522949
H9,7,-3850.697266
H10,7,
H11,7,
H12,7,-3434.149414
A1,8,23576.01563
A2,8,23186.06641
A3,8,21320.68359
A4,8,22255.00391
A5,8,21342.95703
A6,8,18972
A7,8,17731.36328
A8,8,18398.91406
A9,8,15826.82031
A10,8,-3072.174316
A11,8,-3700.715576
A12,8,-3430.494629
B1,8,14755.54004
B2,8,15152.07324
B3,8,18249.86523
B4,8,21705.96875
B5,8,18240.78906
B6,8,24143.75391
B7,8,2558.87085
B8,8,10284.64258
B9,8,2811.065918
B10,8,-4202.744141
B11,8,-3566.43457
B12,8,-3495.268311
C1,8,-3510.335449
C2,8,15709.07617
C3,8,13366.7832
C4,8,15592.7832
C5,8,17307.22852
C6,8,23044.41016
C7,8,-3035.79248
C8,8,1911.053955
C9,8,-2413.799561
C10,8,-3701.90918
C11,8,-3545.01709
C12,8,-3239.324707
D1,8,4299.230957
D2,8,6225.883301
D3,8,2305.726807
D4,8,10195.16406
D5,8,1618.222656
D6,8,9427.765625
D7,8,1806.942627
D8,8,644.5308838
D9,8,-3171.412598
D10,8,
D11,8,
D12,8,
E1,8,-3404.737305
E2,8,-3254.865234
E3,8,-1592.031372
E4,8,-3386.983398
E5,8,1766.151123
E6,8,-600.8306885
E7,8,-3402.737549
E8,8,-3253.447998
E9,8,-3509.37207
E10,8,
E11,8,
E12,8,
F1,8,-3602.430908
F2,8,-3055.634766
F3,8,-3301.951904
F4,8,-4079.861572
F5,8,-2855.744629
F6,8,-3294.450439
F7,8,-3536.492676
F8,8,-4004.506348
F9,8,-3115.472656
F10,8,
F11,8,
F12,8,-3553.983398
G1,8,-3567.289063
G2,8,-3799.568848
G3,8,-3870.536133
G4,8,-3087.316406
G5,8,-3917.031982
G6,8,-4185.524414
G7,8,-3991.540771
G8,8,-3571.530762
G9,8,-4033.693604
G10,8,
G11,8,
G12,8,-3272.761963
H1,8,-1614.030396
H2,8,-3915.593262
H3,8,-3509.120117
H4,8,-4202.379883
H5,8,-3863.742432
H6,8,-4292.509766
H7,8,-3901.530029
H8,8,-4306.75
H9,8,-3830.260742
H10,8,
H11,8,
H12,8,-3452.056152
A1,9,25571.22266
A2,9,25327.96094
A3,9,23422.57422
A4,9,24432.04297
A5,9,23346.5957
A6,9,21213.29297
A7,9,19856.67969
A8,9,20196.33789
A9,9,17883.36914
A10,9,-3094.647949
A11,9,-3697.169922
A12,9,-3428.738281
B1,9,16545.79883
B2,9,17135.67969
B3,9,20398.35547
B4,9,23738.86719
B5,9,19992.67188
B6,9,26297.55469
B7,9,3373.143066
B8,9,11891.89648
B9,9,3708.432861
B10,9,-4193.96582
B11,9,-3554.345215
B12,9,-3479.861084
C1,9,-3497.957764
C2,9,17552.67383
C3,9,15113.20215
C4,9,17521.51563
C5,9,19637.21094
C6,9,25359.5625
C7,9,-2929.996338
C8,9,2684.390137
C9,9,-2193.639648
C10,9,-3713.746338
C11,9,-3530.182861
C12,9,-3222.61084
D1,9,5256.782715
D2,9,7269.279785
D3,9,2963.038086
D4,9,11710.45801
D5,9,2371.949707
D6,9,10785.58496
D7,9,2572.642334
D8,9,1202.991455
D9,9,-3078.508301
D10,9,
D11,9,
D12,9,
E1,9,-3375.82373
E2,9,-3174.080078
E3,9,-1342.888428
E4,9,-3347.495361
E5,9,2470.695068
E6,9,-254.3715973
E7,9,-3387.277344
E8,9,-3229.114746
E9,9,-3521.321533
E10,9,
E11,9,
E12,9,
F1,9,-3588.075684
F2,9,-3035.378906
F3,9,-3297.759521
F4,9,-4091.470215
F5,9,-2784.384277
F6,9,-3265.650879
F7,9,-3523.214844
F8,9,-4013.113525
F9,9,-3035.172119
F10,9,
F11,9,
F12,9,-3547.868164
G1,9,-3571.143066
G2,9,-3780.550781
G3,9,-3855.605469
G4,9,-3087.151855
G5,9,-3844.932129
G6,9,-4173.454102
G7,9,-3988.754395
G8,9,-3583.814941
G9,9,-4021.519531
G10,9,
G11,9,
G12,9,-3280.353516
H1,9,-1613.449097
H2,9,-3946.242676
H3,9,-3501.894531
H4,9,-4209.224121
H5,9,-3843.657715
H6,9,-4274.081055
H7,9,-3917.310059
H8,9,-4297.085938
H9,9,-3832.234375
H10,9,
H11,9,
H12,9,-3433.730957
A1,10,27321.67969
A2,10,27359.54883
A3,10,25417.9375
A4,10,26419.49414
A5,10,25381.79492
A6,10,23169.67969
A7,10,21891.44531
A8,10,21779.49219
A9,10,19863.98828
A10,10,-3057.691895
A11,10,-3696.368408
A12,10,-3447.49707
B1,10,18267.85938
B2,10,18876.69922
B3,10,22402.28516
B4,10,25833.20117
B5,10,22059.21289
B6,10,28598.95313
B7,10,4256.394043
B8,10,13532.80273
B9,10,4578.292969
